HOG	OG	Gene Tree Parent Clade	AAEG.longest_only	AALB.longest_only	AEAL.longest_only	ASTE.longest_only	BCOP.longest_only	BTRY.longest_only	CCAP.longest_only	CPIP.longest_only	CQUI.longest_only	DALB.longest_only	DANA.longest_only	DBIA.longest_only	DBUS.longest_only	DELE.longest_only	DERE.longest_only	DEUG.longest_only	DFIC.longest_only	DGUA.longest_only	DHYD.longest_only	DKIK.longest_only	DMAU.longest_only	DMEL.longest_only	DMIR.longest_only	DNOV.longest_only	DPER.longest_only	DPSE.longest_only	DSAN.longest_only	DSEC.longest_only	DSER.longest_only	DSIM.longest_only	DSUB.longest_only	DSUP.longest_only	DSUZ.longest_only	DVIR.longest_only	DYAK.longest_only	HILL.longest_only	SLEB.longest_only
N9.HOG0000031	OG0000002	n322	LOC5575089|XP_001661797.2|AAEG, LOC5575073|XP_001661796.2|AAEG		LOC115260605|XP_029717480.1|AEAL, LOC109423035|XP_029717489.1|AEAL, LOC109400931|XP_019528968.1|AEAL, LOC109400921|XP_019553236.2|AEAL, LOC115260619|XP_029717519.1|AEAL, LOC115260618|XP_029717518.1|AEAL, LOC109400889|XP_029717517.1|AEAL, LOC115260641|XP_029717583.1|AEAL, LOC109400932|XP_019528970.2|AEAL, LOC115260609|XP_029717488.1|AEAL, LOC109422815|XP_019553244.2|AEAL, LOC109413005|XP_019542224.2|AEAL, LOC109430155|XP_019561733.2|AEAL, LOC109413124|XP_019542389.2|AEAL																																		
N9.HOG0000032	OG0000002	n343	LOC5572884|XP_021705045.1|AAEG		LOC109424669|XP_019555383.2|AEAL																																		
N9.HOG0000033	OG0000002	n346	LOC110678182|XP_021706497.1|AAEG, LOC110680512|XP_021712002.1|AAEG		LOC115262564|XP_029720824.1|AEAL, LOC109424713|XP_029721106.1|AEAL																																		
N9.HOG0000034	OG0000002	n349	LOC5570143|XP_001653125.1|AAEG		LOC109421668|XP_029732765.1|AEAL, LOC109427771|XP_019558940.2|AEAL, LOC109421763|XP_019551842.2|AEAL, LOC109425501|XP_019556332.2|AEAL, LOC109421764|XP_019551843.2|AEAL																																		
N9.HOG0000035	OG0000002	n374	LOC5572055|XP_001653820.1|AAEG, LOC110681444|XP_021712898.1|AAEG		LOC109415861|XP_029719818.1|AEAL, LOC109402720|XP_029717961.1|AEAL																																		
N9.HOG0000036	OG0000002	n513	LOC5574240|XP_001661293.1|AAEG		LOC115263125|XP_029721902.1|AEAL, LOC109430246|XP_019561842.2|AEAL, LOC109416944|XP_019546605.2|AEAL																																		
N9.HOG0000037	OG0000002	n537	LOC5569832|XP_001658732.2|AAEG		LOC115265443|XP_029726462.1|AEAL, LOC109426996|XP_019558100.2|AEAL, LOC109411377|XP_019540446.2|AEAL, LOC115266493|XP_029728592.1|AEAL																																		
N9.HOG0000038	OG0000002	n545	LOC110677006|XP_021703013.1|AAEG																																				
N9.HOG0000039	OG0000002	n569	LOC5574239|XP_001661294.1|AAEG		LOC109403760|XP_019532176.2|AEAL, LOC109416948|XP_019546608.2|AEAL																																		
N9.HOG0000040	OG0000002	n573	LOC5577410|XP_021711700.1|AAEG		LOC109400072|XP_019528089.2|AEAL, LOC109621611|XP_019931245.2|AEAL																																		
N9.HOG0000041	OG0000003	n13	LOC5571532|XP_001653677.1|AAEG		LOC109409211|XP_019538182.2|AEAL																																		
N9.HOG0000042	OG0000003	n14	LOC5571524|XP_001653676.1|AAEG		LOC109421551|XP_019551616.2|AEAL																																		
N9.HOG0000043	OG0000003	n15	LOC5571533|XP_001653678.1|AAEG		LOC109409210|XP_019538181.2|AEAL																																		
N9.HOG0000044	OG0000003	n16	LOC5572939|XP_021702543.1|AAEG, LOC5572936|XP_021702544.1|AAEG		LOC115255001|XP_029708566.1|AEAL, LOC109398259|XP_019526126.2|AEAL																																		
N9.HOG0000045	OG0000003	n32	LOC5571526|XP_001653672.1|AAEG		LOC109421477|XP_019551518.2|AEAL																																		
N9.HOG0000046	OG0000003	n33	LOC23687976|XP_021703143.1|AAEG		LOC109421555|XP_019551619.2|AEAL																																		
N9.HOG0000047	OG0000003	n37	LOC5571529|XP_001653674.1|AAEG		LOC109409164|XP_019538127.2|AEAL																																		
N9.HOG0000048	OG0000003	n38	LOC5571528|XP_001653673.1|AAEG		LOC109421553|XP_019551618.2|AEAL																																		
N9.HOG0000049	OG0000003	n39	LOC5571549|XP_001653671.1|AAEG		LOC109421549|XP_019551614.2|AEAL, LOC109409160|XP_019538123.2|AEAL																																		
N9.HOG0000050	OG0000003	n48	LOC5571536|XP_021703140.1|AAEG		LOC109421556|XP_019551620.2|AEAL																																		
N9.HOG0000051	OG0000003	n55	LOC23687959|XP_011493176.1|AAEG		LOC109425972|XP_029731864.1|AEAL																																		
N9.HOG0000052	OG0000003	n75	LOC5571540|XP_001653687.3|AAEG		LOC109421559|XP_019551624.2|AEAL																																		
N9.HOG0000053	OG0000003	n86	LOC5571538|XP_001653683.1|AAEG, LOC23687717|XP_021703138.1|AAEG, LOC5571539|XP_021703135.1|AAEG, LOC5571537|XP_001653682.1|AAEG		LOC109409168|XP_029727109.1|AEAL																																		
N9.HOG0000054	OG0000003	n100	LOC5571531|XP_001653675.1|AAEG		LOC109421550|XP_019551615.2|AEAL																																		
N9.HOG0000055	OG0000003	n151	LOC5576391|XP_021694388.1|AAEG																																				
N9.HOG0000056	OG0000003	n154	LOC5565578|XP_001649932.1|AAEG		LOC115269310|XP_029733775.1|AEAL																																		
N9.HOG0000057	OG0000003	n168	LOC110674119|XP_021693512.1|AAEG		LOC109623204|XP_019933243.2|AEAL																																		
N9.HOG0000058	OG0000003	n169	LOC23687481|XP_021693513.1|AAEG		LOC109415289|XP_019544713.2|AEAL, LOC109623205|XP_019933244.2|AEAL																																		
N9.HOG0000059	OG0000004	n157	LOC110678209|XP_021706524.1|AAEG																																				
N9.HOG0000060	OG0000004	n434	LOC110679722|XP_021711141.1|AAEG, LOC110680682|XP_021712166.1|AAEG, LOC110679728|XP_021711147.1|AAEG, LOC110679724|XP_021711143.1|AAEG, LOC110678241|XP_021706552.1|AAEG, LOC110679725|XP_021711144.1|AAEG, LOC110678238|XP_021706549.1|AAEG, LOC110679726|XP_021711145.1|AAEG, LOC110679729|XP_021711149.1|AAEG, LOC110680540|XP_021712027.1|AAEG, LOC110679730|XP_021711150.1|AAEG, LOC110678233|XP_021706544.1|AAEG, LOC110678204|XP_021706522.1|AAEG, LOC110680681|XP_021712165.1|AAEG, LOC110678243|XP_021706554.1|AAEG, LOC110679036|XP_021708656.1|AAEG, LOC110679032|XP_021708651.1|AAEG, LOC110679117|XP_021708807.1|AAEG, LOC110677863|XP_021705288.1|AAEG, LOC110679102|XP_021708754.1|AAEG, LOC110680706|XP_021712187.1|AAEG, LOC110677797|XP_021705015.1|AAEG, LOC110678650|XP_021707481.1|AAEG, LOC110680705|XP_021712186.1|AAEG, LOC110677806|XP_021705025.1|AAEG, LOC110677964|XP_021705824.1|AAEG, LOC110678252|XP_021706563.1|AAEG, LOC110678165|XP_021706478.1|AAEG, LOC110680603|XP_021712095.1|AAEG, LOC110680711|XP_021712191.1|AAEG, LOC110679727|XP_021711146.1|AAEG, LOC110679031|XP_021708646.1|AAEG, LOC110679035|XP_021708655.1|AAEG, LOC110678234|XP_021706545.1|AAEG, LOC110679731|XP_021711151.1|AAEG, LOC110678242|XP_021706553.1|AAEG, LOC110678235|XP_021706546.1|AAEG, LOC110677805|XP_021705024.1|AAEG, LOC110679723|XP_021711142.1|AAEG, LOC110679732|XP_021711152.1|AAEG, LOC110681401|XP_021712835.1|AAEG, LOC110678249|XP_021706560.1|AAEG, LOC5579411|XP_021711139.1|AAEG																																				
N9.HOG0000061	OG0000004	n487	LOC110681222|XP_021712685.1|AAEG		LOC109413299|XP_019542561.2|AEAL, LOC115270066|XP_029734897.1|AEAL																																		
N9.HOG0000062	OG0000004	n489	LOC110680855|XP_021712340.1|AAEG, LOC110680854|XP_021712339.1|AAEG, LOC110680831|XP_021712313.1|AAEG, LOC110680845|XP_021712330.1|AAEG, LOC110680736|XP_021712218.1|AAEG, LOC110681344|XP_021712784.1|AAEG, LOC110680832|XP_021712314.1|AAEG, LOC110680844|XP_021712329.1|AAEG, LOC110681342|XP_021712783.1|AAEG, LOC110680739|XP_021712221.1|AAEG, LOC110680723|XP_021712206.1|AAEG, LOC110678125|XP_021706421.1|AAEG		LOC109407180|XP_019535709.1|AEAL, LOC109397477|XP_029709004.1|AEAL, LOC115255221|XP_029709025.1|AEAL																																		
N9.HOG0000063	OG0000004	n503	LOC110680672|XP_021712155.1|AAEG		LOC115270070|XP_029734902.1|AEAL, LOC109397473|XP_029708972.1|AEAL																																		
N9.HOG0000064	OG0000004	n505	LOC110681229|XP_021712692.1|AAEG		LOC115255201|XP_029709003.1|AEAL, LOC109397491|XP_029709023.1|AEAL																																		
N9.HOG0000065	OG0000004	n507	LOC110677796|XP_021705014.1|AAEG		LOC109397475|XP_019525313.1|AEAL, LOC115255206|XP_029709009.1|AEAL																																		
N9.HOG0000066	OG0000004	n509	LOC110680718|XP_021712199.1|AAEG		LOC115266976|XP_029729559.1|AEAL, LOC115270056|XP_029734885.1|AEAL																																		
N9.HOG0000067	OG0000004	n511	LOC110680710|XP_021712190.1|AAEG		LOC115270082|XP_029734908.1|AEAL, LOC109407175|XP_019535705.2|AEAL																																		
N9.HOG0000068	OG0000004	n513	LOC110680693|XP_021712175.1|AAEG		LOC109413175|XP_029734887.1|AEAL, LOC115270083|XP_029734909.1|AEAL																																		
N9.HOG0000069	OG0000004	n515	LOC110678232|XP_021706543.1|AAEG		LOC109404569|XP_019533012.1|AEAL, LOC109404523|XP_019532967.1|AEAL																																		
N9.HOG0000070	OG0000004	n517	LOC110678258|XP_021706569.1|AAEG		LOC115270053|XP_029734878.1|AEAL, LOC115270063|XP_029734895.1|AEAL																																		
N9.HOG0000071	OG0000004	n519	LOC110680606|XP_021712097.1|AAEG		LOC109404546|XP_019931555.2|AEAL, LOC115266975|XP_029729558.1|AEAL																																		
N9.HOG0000072	OG0000004	n521	LOC110678239|XP_021706550.1|AAEG		LOC109413197|XP_019542447.1|AEAL, LOC115270059|XP_029734890.1|AEAL																																		
N9.HOG0000073	OG0000004	n523	LOC110680541|XP_021712028.1|AAEG, LOC110680535|XP_021712022.1|AAEG																																				
N9.HOG0000074	OG0000004	n543	LOC110678225|XP_021706535.1|AAEG																																				
N9.HOG0000075	OG0000004	n558	LOC110680607|XP_021712098.1|AAEG, LOC110679469|XP_021709828.1|AAEG, LOC110680733|XP_021712216.1|AAEG																																				
N9.HOG0000076	OG0000004	n564	LOC110675140|XP_021695214.1|AAEG																																				
N9.HOG0000077	OG0000004	n565	LOC110678203|XP_021706521.1|AAEG, LOC110680841|XP_021712324.1|AAEG, LOC110681232|XP_021712695.1|AAEG		LOC115255472|XP_029709456.1|AEAL																																		
N9.HOG0000078	OG0000005	n6	LOC110680720|XP_021712202.1|AAEG		LOC115255223|XP_029709026.1|AEAL																																		
N9.HOG0000079	OG0000005	n351	LOC110680974|XP_021712439.1|AAEG, LOC110678228|XP_021706538.1|AAEG		LOC115255470|XP_029709453.1|AEAL																																		
N9.HOG0000080	OG0000005	n355			LOC115262910|XP_029721668.1|AEAL, LOC109621766|XP_019931446.2|AEAL, LOC115265236|XP_029725377.1|AEAL, LOC115263152|XP_029721939.1|AEAL, LOC115261259|XP_029718493.1|AEAL, LOC115261266|XP_029718501.1|AEAL, LOC115261255|XP_029718489.1|AEAL, LOC115261257|XP_029718491.1|AEAL, LOC115261289|XP_029718530.1|AEAL, LOC115261597|XP_029719357.1|AEAL, LOC115261594|XP_029719355.1|AEAL, LOC115261223|XP_029718457.1|AEAL, LOC115261254|XP_029718488.1|AEAL, LOC115261256|XP_029718490.1|AEAL, LOC115261258|XP_029718492.1|AEAL, LOC115261260|XP_029718495.1|AEAL																																		
N9.HOG0000081	OG0000005	n371	LOC5578788|XP_001657158.1|AAEG		LOC109398605|XP_019526537.1|AEAL																																		
N9.HOG0000082	OG0000005	n372	LOC110676734|XP_021701441.1|AAEG		LOC109398661|XP_029714684.1|AEAL																																		
N9.HOG0000083	OG0000005	n391	LOC110678246|XP_021706557.1|AAEG																																				
N9.HOG0000084	OG0000005	n517	LOC110679770|XP_021711192.1|AAEG, LOC5579087|XP_001657281.1|AAEG		LOC109404521|XP_029734911.1|AEAL, LOC115255208|XP_029709011.1|AEAL, LOC109621664|XP_019931314.1|AEAL, LOC115255183|XP_029708974.1|AEAL, LOC109397487|XP_019525326.1|AEAL, LOC109407186|XP_019535715.1|AEAL, LOC115255205|XP_029709008.1|AEAL, LOC109397494|XP_019525333.2|AEAL, LOC115255200|XP_029709002.1|AEAL, LOC109400639|XP_019528670.1|AEAL, LOC109397482|XP_029708971.1|AEAL, LOC109404593|XP_019533042.1|AEAL, LOC109397504|XP_019525350.1|AEAL																																		
N9.HOG0000085	OG0000005	n531	LOC110679769|XP_021711191.1|AAEG		LOC109397485|XP_019525324.1|AEAL																																		
N9.HOG0000086	OG0000005	n532	LOC110679768|XP_021711190.1|AAEG		LOC115270062|XP_029734894.1|AEAL																																		
N9.HOG0000087	OG0000005	n533	LOC110679767|XP_021711189.1|AAEG		LOC115266977|XP_029729560.1|AEAL																																		
N9.HOG0000088	OG0000005	n534	LOC110679788|XP_021711212.1|AAEG, LOC110679760|XP_021711182.1|AAEG																																				
N9.HOG0000089	OG0000005	n535			LOC109431217|XP_019562975.1|AEAL, LOC115264621|XP_029724359.1|AEAL, LOC109420134|XP_019549992.2|AEAL, LOC109431208|XP_019562967.2|AEAL, LOC109431202|XP_019562960.1|AEAL, LOC115264624|XP_029724364.1|AEAL, LOC109420130|XP_019549988.1|AEAL, LOC115264618|XP_029724355.1|AEAL, LOC109420103|XP_019549953.2|AEAL, LOC115264627|XP_029724367.1|AEAL, LOC115264619|XP_029724357.1|AEAL, LOC115264613|XP_029724347.1|AEAL, LOC109420106|XP_029724322.1|AEAL, LOC115264606|XP_029724330.1|AEAL, LOC115264602|XP_029724325.1|AEAL																																		
N9.HOG0000090	OG0000006	n13	LOC5579071|XP_001657264.1|AAEG																																				
N9.HOG0000091	OG0000006	n50	LOC5579084|XP_001657278.1|AAEG																																				
N9.HOG0000092	OG0000006	n103	LOC110679778|XP_021711201.1|AAEG		LOC109431199|XP_019562958.1|AEAL																																		
N9.HOG0000093	OG0000006	n116	LOC110679786|XP_021711210.1|AAEG																																				
N9.HOG0000094	OG0000006	n160	LOC110678308|XP_021706672.1|AAEG, LOC110678836|XP_021708006.1|AAEG		LOC109621663|XP_019931313.1|AEAL, LOC109431221|XP_019562978.1|AEAL, LOC109621653|XP_019931303.1|AEAL																																		
N9.HOG0000095	OG0000006	n230	LOC110679779|XP_021711202.1|AAEG																																				
N9.HOG0000096	OG0000006	n238			LOC115270057|XP_029734888.1|AEAL																																		
N9.HOG0000097	OG0000006	n252			LOC115264612|XP_029724346.1|AEAL																																		
N9.HOG0000098	OG0000006	n256			LOC109621651|XP_019931301.1|AEAL																																		
N9.HOG0000099	OG0000006	n267	LOC110679777|XP_021711200.1|AAEG		LOC109431219|XP_019562976.1|AEAL																																		
N9.HOG0000100	OG0000006	n273	LOC110679784|XP_021711208.1|AAEG																																				
N9.HOG0000101	OG0000006	n297			LOC115270069|XP_029734901.1|AEAL																																		
N9.HOG0000102	OG0000006	n314			LOC109404547|XP_019532989.1|AEAL																																		
N9.HOG0000103	OG0000006	n356			LOC115270060|XP_029734892.1|AEAL																																		
N9.HOG0000104	OG0000006	n443			LOC115261264|XP_029718499.1|AEAL, LOC115261271|XP_029718506.1|AEAL, LOC115261261|XP_029718496.1|AEAL, LOC115261224|XP_029718458.1|AEAL, LOC115261225|XP_029718459.1|AEAL, LOC115261263|XP_029718498.1|AEAL, LOC115261262|XP_029718497.1|AEAL, LOC115261290|XP_029718531.1|AEAL, LOC115263330|XP_029722488.1|AEAL, LOC109418596|XP_019548347.2|AEAL, LOC115261265|XP_029718500.1|AEAL, LOC115261270|XP_029718504.1|AEAL																																		
N9.HOG0000105	OG0000006	n462	LOC5578787|XP_001657157.1|AAEG																																				
N9.HOG0000106	OG0000006	n468	LOC110679791|XP_021711213.1|AAEG																																				
N9.HOG0000107	OG0000006	n474	LOC5578779|XP_001657149.1|AAEG, LOC5578782|XP_001657152.1|AAEG, LOC5576406|XP_001662624.1|AAEG																																				
N9.HOG0000108	OG0000006	n484	LOC110679774|XP_021711197.1|AAEG																																				
N9.HOG0000109	OG0000006	n489			LOC109431223|XP_019562981.1|AEAL																																		
N9.HOG0000110	OG0000006	n495	LOC110679785|XP_021711209.1|AAEG																																				
N9.HOG0000111	OG0000006	n505	LOC110679787|XP_021711211.1|AAEG																																				
N9.HOG0000112	OG0000006	n514	LOC110679782|XP_021711206.1|AAEG																																				
N9.HOG0000113	OG0000007	n4	LOC5577572|XP_001663444.2|AAEG		LOC109417624|XP_019547214.2|AEAL																																		
N9.HOG0000114	OG0000007	n9			LOC109417822|XP_019547546.2|AEAL, LOC109417827|XP_019547550.2|AEAL																																		
N9.HOG0000115	OG0000008	n36	LOC5566417|XP_001650809.1|AAEG		LOC109400278|XP_019528306.2|AEAL, LOC115264163|XP_029723411.1|AEAL, LOC109411044|XP_019540029.2|AEAL																																		
N9.HOG0000116	OG0000008	n39	LOC5572412|XP_001660357.1|AAEG, LOC5572421|XP_021693574.1|AAEG, LOC5572420|XP_001660349.1|AAEG		LOC109400276|XP_029732649.1|AEAL, LOC109411042|XP_029723844.1|AEAL																																		
N9.HOG0000117	OG0000008	n55	LOC110674133|XP_021693570.1|AAEG, LOC5572411|XP_001660358.1|AAEG, LOC5567555|XP_001657546.2|AAEG		LOC115269452|XP_029734079.1|AEAL, LOC109398594|XP_019526527.2|AEAL, LOC109411038|XP_019540020.2|AEAL																																		
N9.HOG0000118	OG0000008	n60	LOC5572416|XP_001660353.1|AAEG, LOC5572418|XP_021693576.1|AAEG, LOC5572417|XP_021693581.1|AAEG, LOC5572419|XP_021693572.1|AAEG		LOC115268685|XP_029732650.1|AEAL, LOC109398586|XP_029723414.1|AEAL, LOC109398584|XP_029723843.1|AEAL, LOC109411041|XP_019540026.2|AEAL, LOC109411040|XP_029732651.1|AEAL																																		
N9.HOG0000119	OG0000008	n68	LOC5572414|XP_001660355.2|AAEG, LOC5572415|XP_001660354.2|AAEG, LOC5572413|XP_001660356.1|AAEG		LOC109411057|XP_019540042.2|AEAL																																		
N9.HOG0000120	OG0000008	n71	LOC5572410|XP_001660359.1|AAEG		LOC109411039|XP_019540021.2|AEAL, LOC109398568|XP_019526496.2|AEAL, LOC115264164|XP_029723413.1|AEAL																																		
N9.HOG0000121	OG0000008	n83	LOC110677733|XP_021704638.1|AAEG, LOC110681275|XP_021712736.1|AAEG, LOC110680197|XP_021711708.1|AAEG		LOC109409017|XP_019537970.1|AEAL, LOC115261399|XP_029718872.1|AEAL																																		
N9.HOG0000122	OG0000008	n87	LOC5573587|XP_001654721.1|AAEG		LOC109429131|XP_029730081.1|AEAL																																		
N9.HOG0000123	OG0000008	n88			LOC109429134|XP_019560529.1|AEAL, LOC115261395|XP_029718863.1|AEAL																																		
N9.HOG0000124	OG0000008	n93	LOC5573609|XP_001654720.1|AAEG		LOC115261400|XP_029718873.1|AEAL, LOC109409015|XP_029718862.1|AEAL																																		
N9.HOG0000125	OG0000008	n135	LOC110677732|XP_021704637.1|AAEG		LOC109409014|XP_019537968.1|AEAL																																		
N9.HOG0000126	OG0000008	n168	LOC5578716|XP_001664018.2|AAEG		LOC115258666|XP_029714842.1|AEAL, LOC109418542|XP_029714903.1|AEAL, LOC115258618|XP_029714768.1|AEAL																																		
N9.HOG0000127	OG0000008	n204	LOC5573586|XP_021712735.1|AAEG, LOC110677734|XP_021704641.1|AAEG																																				
N9.HOG0000128	OG0000009	n12	LOC5575590|XP_001662046.1|AAEG		LOC109421248|XP_029710358.1|AEAL																																		
N9.HOG0000129	OG0000009	n13	LOC5575570|XP_001662045.1|AAEG		LOC109410814|XP_019539891.2|AEAL, LOC109421247|XP_019551278.2|AEAL, LOC109421196|XP_019551233.2|AEAL																																		
N9.HOG0000130	OG0000009	n16	LOC5575571|XP_021703480.1|AAEG		LOC115256237|XP_029710360.1|AEAL, LOC109421246|XP_029710374.1|AEAL, LOC109410815|XP_029710361.1|AEAL																																		
N9.HOG0000131	OG0000009	n27	LOC5575580|XP_001662060.1|AAEG		LOC109410828|XP_029725091.1|AEAL, LOC115268621|XP_029732616.1|AEAL																																		
N9.HOG0000132	OG0000009	n29	LOC5575581|XP_001662059.1|AAEG		LOC109621352|XP_019930946.2|AEAL																																		
N9.HOG0000133	OG0000009	n30	LOC5575578|XP_001662062.1|AAEG		LOC109410832|XP_019539911.2|AEAL, LOC115265026|XP_029725093.1|AEAL, LOC115266859|XP_029729327.1|AEAL, LOC109621393|XP_029732578.1|AEAL																																		
N9.HOG0000134	OG0000009	n36	LOC5568406|XP_001658054.1|AAEG		LOC109427506|XP_019558604.2|AEAL																																		
N9.HOG0000135	OG0000009	n51	LOC5578292|XP_001663820.1|AAEG		LOC109432620|XP_019564525.2|AEAL																																		
N9.HOG0000136	OG0000009	n58	LOC5576604|XP_001656167.2|AAEG		LOC109405071|XP_019533608.2|AEAL																																		
N9.HOG0000137	OG0000009	n60	LOC5576588|XP_001656165.1|AAEG		LOC109405076|XP_019533612.2|AEAL																																		
N9.HOG0000138	OG0000009	n69	LOC5576275|XP_001662564.2|AAEG, LOC110680468|XP_021711965.1|AAEG		LOC109397914|XP_019525799.2|AEAL																																		
N9.HOG0000139	OG0000009	n71	LOC5574006|XP_021698494.1|AAEG		LOC109406992|XP_019535559.2|AEAL																																		
N9.HOG0000140	OG0000009	n79	LOC5574009|XP_001661092.2|AAEG		LOC109406984|XP_029711464.1|AEAL																																		
N9.HOG0000141	OG0000009	n80	LOC5576277|XP_001662566.2|AAEG		LOC109406989|XP_019535556.2|AEAL, LOC109397917|XP_019525802.2|AEAL																																		
N9.HOG0000142	OG0000010	n154	LOC110677925|XP_021705635.1|AAEG, LOC110678359|XP_021706812.1|AAEG																																				
N9.HOG0000143	OG0000010	n261	LOC110678205|XP_021706523.1|AAEG																																				
N9.HOG0000144	OG0000010	n273	LOC110678837|XP_021708007.1|AAEG, LOC110679751|XP_021711173.1|AAEG		LOC115261274|XP_029718509.1|AEAL, LOC109401799|XP_029718532.1|AEAL																																		
N9.HOG0000145	OG0000010	n317			LOC115261275|XP_029718510.1|AEAL																																		
