HOG	OG	Gene Tree Parent Clade	AAEG.longest_only	AALB.longest_only	AEAL.longest_only	ASTE.longest_only	BCOP.longest_only	BTRY.longest_only	CCAP.longest_only	CPIP.longest_only	CQUI.longest_only	DALB.longest_only	DANA.longest_only	DBIA.longest_only	DBUS.longest_only	DELE.longest_only	DERE.longest_only	DEUG.longest_only	DFIC.longest_only	DGUA.longest_only	DHYD.longest_only	DKIK.longest_only	DMAU.longest_only	DMEL.longest_only	DMIR.longest_only	DNOV.longest_only	DPER.longest_only	DPSE.longest_only	DSAN.longest_only	DSEC.longest_only	DSER.longest_only	DSIM.longest_only	DSUB.longest_only	DSUP.longest_only	DSUZ.longest_only	DVIR.longest_only	DYAK.longest_only	HILL.longest_only	SLEB.longest_only
N19.HOG0000033	OG0000000	n1083																															LOC117889741|XP_034650055.1|DSUB, LOC117889744|XP_034650074.1|DSUB						
N19.HOG0000034	OG0000000	n1108																															LOC117889734|XP_034650048.1|DSUB, LOC117889737|XP_034650052.1|DSUB, LOC117890530|XP_034651341.1|DSUB, LOC117890531|XP_034651342.1|DSUB, LOC117892566|XP_034654779.1|DSUB						
N19.HOG0000035	OG0000000	n1117																															LOC117898833|XP_034664391.1|DSUB						
N19.HOG0000036	OG0000000	n1118																															LOC117898839|XP_034664405.1|DSUB						
N19.HOG0000037	OG0000000	n1120																		LOC117583154|XP_034127239.1|DGUA													LOC117899182|XP_034664933.1|DSUB						
N19.HOG0000038	OG0000000	n1125																		LOC117586464|XP_034132421.1|DGUA													LOC117898297|XP_034663459.1|DSUB						
N19.HOG0000039	OG0000001	n152																		LOC117591299|XP_034140394.1|DGUA																			
N19.HOG0000040	OG0000001	n801																															LOC117902179|XP_034669231.1|DSUB						
N19.HOG0000041	OG0000002	n37																		LOC117579099|XP_034120716.1|DGUA													LOC117891991|XP_034653760.1|DSUB						
N19.HOG0000042	OG0000002	n62																		LOC117579108|XP_034120728.1|DGUA													LOC117891990|XP_034653758.1|DSUB						
N19.HOG0000043	OG0000002	n89																		LOC117578777|XP_034120374.1|DGUA													LOC117891710|XP_034653195.1|DSUB						
N19.HOG0000044	OG0000002	n191																		LOC117587542|XP_034134239.1|DGUA													LOC117900165|XP_034666298.1|DSUB						
N19.HOG0000045	OG0000002	n193																															LOC117899951|XP_034665996.1|DSUB						
N19.HOG0000046	OG0000002	n382																		LOC117584002|XP_034128622.1|DGUA													LOC117900215|XP_034666390.1|DSUB						
N19.HOG0000047	OG0000002	n485																															LOC117901078|XP_034667581.1|DSUB						
N19.HOG0000048	OG0000002	n503																		LOC117581706|XP_034124975.1|DGUA													LOC117900033|XP_034666112.1|DSUB, LOC117900034|XP_034666113.1|DSUB						
N19.HOG0000049	OG0000002	n505																		LOC117582230|XP_034125732.1|DGUA, LOC117584049|XP_034128680.1|DGUA													LOC117901574|XP_034668263.1|DSUB						
N19.HOG0000050	OG0000002	n507																		LOC117587987|XP_034134884.1|DGUA																			
N19.HOG0000051	OG0000003	n182																		LOC117592331|XP_034141917.1|DGUA													LOC117890983|XP_034652023.1|DSUB						
N19.HOG0000052	OG0000003	n237																		LOC117592350|XP_034141940.1|DGUA													LOC117890985|XP_034652025.1|DSUB						
N19.HOG0000053	OG0000003	n272																		LOC117578447|XP_034119862.1|DGUA													LOC117890142|XP_034650721.1|DSUB						
N19.HOG0000054	OG0000003	n308																		LOC117583299|XP_034127435.1|DGUA													LOC117890987|XP_034652029.1|DSUB						
N19.HOG0000055	OG0000003	n376																		LOC117592340|XP_034141928.1|DGUA													LOC117890986|XP_034652027.1|DSUB						
N19.HOG0000056	OG0000003	n421																		LOC117583309|XP_034127448.1|DGUA													LOC117890988|XP_034652030.1|DSUB						
N19.HOG0000057	OG0000003	n461																		LOC117583990|XP_034128606.1|DGUA													LOC117890991|XP_034652033.1|DSUB						
N19.HOG0000058	OG0000003	n497																		LOC117583987|XP_034128590.1|DGUA													LOC117890982|XP_034652022.1|DSUB						
N19.HOG0000059	OG0000003	n538																		LOC117587981|XP_034134880.1|DGUA													LOC117900241|XP_034666421.1|DSUB						
N19.HOG0000060	OG0000004	n157																		LOC117591774|XP_034140974.1|DGUA																			
N19.HOG0000061	OG0000004	n202																		LOC117591772|XP_034140973.1|DGUA, LOC117591686|XP_034140901.1|DGUA, LOC117591643|XP_034140858.1|DGUA, LOC117591660|XP_034140874.1|DGUA																			
N19.HOG0000062	OG0000004	n411																		LOC117581358|XP_034124381.1|DGUA													LOC117899981|XP_034666041.1|DSUB						
N19.HOG0000063	OG0000005	n42																		LOC117591669|XP_034140883.1|DGUA																			
N19.HOG0000064	OG0000005	n141																		LOC117584032|XP_034128659.1|DGUA																			
N19.HOG0000065	OG0000005	n171																		LOC117591507|XP_034140693.1|DGUA																			
N19.HOG0000066	OG0000005	n338																		LOC117581361|XP_034124384.1|DGUA																			
N19.HOG0000067	OG0000005	n417																		LOC117591646|XP_034140862.1|DGUA																			
N19.HOG0000068	OG0000005	n432																		LOC117591690|XP_034140904.1|DGUA																			
N19.HOG0000069	OG0000005	n448																		LOC117591790|XP_034140985.1|DGUA													LOC117900068|XP_034666166.1|DSUB						
N19.HOG0000070	OG0000006	n171																		LOC117591658|XP_034140872.1|DGUA																			
N19.HOG0000071	OG0000006	n242																															LOC117902681|XP_034670104.1|DSUB						
N19.HOG0000072	OG0000006	n247																		LOC117591672|XP_034140886.1|DGUA																			
N19.HOG0000073	OG0000007	n36																															LOC117894702|XP_034657776.1|DSUB						
N19.HOG0000074	OG0000007	n58																		LOC117587429|XP_034133994.1|DGUA																			
N19.HOG0000075	OG0000007	n98																		LOC117587428|XP_034133991.1|DGUA													LOC117894589|XP_034657628.1|DSUB						
N19.HOG0000076	OG0000007	n194																		LOC117584024|XP_034128652.1|DGUA													LOC117900834|XP_034667236.1|DSUB						
N19.HOG0000077	OG0000007	n216																		LOC117592308|XP_034141873.1|DGUA													LOC117890133|XP_034650711.1|DSUB						
N19.HOG0000078	OG0000007	n245																		LOC117583354|XP_034127515.1|DGUA, LOC117583632|XP_034127972.1|DGUA, LOC117583285|XP_034127411.1|DGUA													LOC117897873|XP_034662839.1|DSUB, LOC117897862|XP_034662826.1|DSUB						
N19.HOG0000079	OG0000007	n259																		LOC117583201|XP_034127296.1|DGUA													LOC117897982|XP_034662985.1|DSUB						
N19.HOG0000080	OG0000007	n320																		LOC117584026|XP_034128654.1|DGUA													LOC117900835|XP_034667237.1|DSUB						
N19.HOG0000081	OG0000007	n382																		LOC117587067|XP_034133401.1|DGUA													LOC117894709|XP_034657781.1|DSUB						
N19.HOG0000082	OG0000007	n402																		LOC117584025|XP_034128653.1|DGUA													LOC117901609|XP_034668319.1|DSUB						
N19.HOG0000083	OG0000007	n467																		LOC117587430|XP_034133997.1|DGUA													LOC117894591|XP_034657631.1|DSUB						
N19.HOG0000084	OG0000007	n485																		LOC117587431|XP_034133998.1|DGUA													LOC117894593|XP_034657634.1|DSUB						
N19.HOG0000085	OG0000008	n1																		LOC117586140|XP_034131924.1|DGUA													LOC117896362|XP_034660529.1|DSUB						
N19.HOG0000086	OG0000008	n77																		LOC117579398|XP_034121168.1|DGUA													LOC117895169|XP_034658523.1|DSUB						
N19.HOG0000087	OG0000008	n135																		LOC117579397|XP_034121167.1|DGUA													LOC117895168|XP_034658522.1|DSUB						
N19.HOG0000088	OG0000008	n168																		LOC117581836|XP_034125174.1|DGUA													LOC117902083|XP_034669067.1|DSUB						
N19.HOG0000089	OG0000008	n204																		LOC117579400|XP_034121171.1|DGUA													LOC117895171|XP_034658525.1|DSUB						
N19.HOG0000090	OG0000008	n260																		LOC117586224|XP_034132052.1|DGUA													LOC117898633|XP_034664086.1|DSUB						
N19.HOG0000091	OG0000008	n263																		LOC117586223|XP_034132051.1|DGUA													LOC117898632|XP_034664084.1|DSUB						
N19.HOG0000092	OG0000008	n347																		LOC117586165|XP_034131957.1|DGUA													LOC117898640|XP_034664094.1|DSUB						
N19.HOG0000093	OG0000008	n375																		LOC117586225|XP_034132053.1|DGUA													LOC117898635|XP_034664088.1|DSUB						
N19.HOG0000094	OG0000008	n397																		LOC117586221|XP_034132048.1|DGUA													LOC117898631|XP_034664083.1|DSUB						
N19.HOG0000095	OG0000008	n420																		LOC117586120|XP_034131875.1|DGUA													LOC117898634|XP_034664087.1|DSUB						
N19.HOG0000096	OG0000008	n447																		LOC117586582|XP_034132641.1|DGUA													LOC117898636|XP_034664090.1|DSUB						
N19.HOG0000097	OG0000009	n104																		LOC117586341|XP_034132234.1|DGUA													LOC117896628|XP_034660961.1|DSUB						
N19.HOG0000098	OG0000009	n139																		LOC117586454|XP_034132388.1|DGUA													LOC117898287|XP_034663434.1|DSUB						
N19.HOG0000099	OG0000009	n171																		LOC117585408|XP_034130767.1|DGUA													LOC117899151|XP_034664850.1|DSUB						
N19.HOG0000100	OG0000009	n225																		LOC117586340|XP_034132233.1|DGUA													LOC117896627|XP_034660960.1|DSUB						
N19.HOG0000101	OG0000009	n226																		LOC117585972|XP_034131672.1|DGUA													LOC117896377|XP_034660546.1|DSUB						
N19.HOG0000102	OG0000009	n272																															LOC117898279|XP_034663425.1|DSUB						
N19.HOG0000103	OG0000009	n276																															LOC117898336|XP_034663551.1|DSUB						
N19.HOG0000104	OG0000009	n280																															LOC117898367|XP_034663595.1|DSUB						
N19.HOG0000105	OG0000009	n287																		LOC117585026|XP_034130159.1|DGUA													LOC117896642|XP_034660979.1|DSUB						
N19.HOG0000106	OG0000009	n288																		LOC117585051|XP_034130200.1|DGUA													LOC117898857|XP_034664425.1|DSUB						
N19.HOG0000107	OG0000009	n306																		LOC117587230|XP_034133688.1|DGUA													LOC117890282|XP_034650935.1|DSUB						
N19.HOG0000108	OG0000009	n342																		LOC117586357|XP_034132268.1|DGUA													LOC117896426|XP_034660636.1|DSUB						
N19.HOG0000109	OG0000009	n371																		LOC117588654|XP_034135988.1|DGUA													LOC117892376|XP_034654476.1|DSUB						
N19.HOG0000110	OG0000009	n406																		LOC117588663|XP_034136000.1|DGUA													LOC117892374|XP_034654475.1|DSUB						
N19.HOG0000111	OG0000010	n274																		LOC117591688|XP_034140902.1|DGUA																			
N19.HOG0000112	OG0000010	n331																		LOC117591671|XP_034140885.1|DGUA																			
N19.HOG0000113	OG0000010	n383																															LOC117899454|XP_034665355.1|DSUB						
N19.HOG0000114	OG0000011	n10																															LOC117900245|XP_034666432.1|DSUB						
N19.HOG0000115	OG0000011	n247																		LOC117587656|XP_034134438.1|DGUA													LOC117900952|XP_034667416.1|DSUB, LOC117902493|XP_034669808.1|DSUB						
N19.HOG0000116	OG0000011	n271																		LOC117584846|XP_034129875.1|DGUA													LOC117902497|XP_034669813.1|DSUB						
N19.HOG0000117	OG0000011	n272																		LOC117582569|XP_034126300.1|DGUA, LOC117582570|XP_034126301.1|DGUA													LOC117900244|XP_034666423.1|DSUB						
N19.HOG0000118	OG0000011	n276																		LOC117584825|XP_034129842.1|DGUA													LOC117902732|XP_034670197.1|DSUB						
N19.HOG0000119	OG0000011	n277																		LOC117584102|XP_034128742.1|DGUA													LOC117901918|XP_034668778.1|DSUB						
N19.HOG0000120	OG0000011	n280																		LOC117584843|XP_034129873.1|DGUA																			
N19.HOG0000121	OG0000011	n286																		LOC117584847|XP_034129876.1|DGUA													LOC117902500|XP_034669817.1|DSUB						
N19.HOG0000122	OG0000011	n287																		LOC117584842|XP_034129871.1|DGUA, LOC117584844|XP_034129874.1|DGUA													LOC117902495|XP_034669810.1|DSUB, LOC117902496|XP_034669811.1|DSUB						
N19.HOG0000123	OG0000011	n303																		LOC117582571|XP_034126303.1|DGUA													LOC117901786|XP_034668586.1|DSUB						
N19.HOG0000124	OG0000011	n318																		LOC117582572|XP_034126307.1|DGUA																			
N19.HOG0000125	OG0000011	n320																		LOC117582573|XP_034126310.1|DGUA													LOC117900246|XP_034666433.1|DSUB						
N19.HOG0000126	OG0000011	n325																		LOC117579965|XP_034122030.1|DGUA													LOC117893712|XP_034656290.1|DSUB						
N19.HOG0000127	OG0000011	n349																		LOC117579216|XP_034120874.1|DGUA													LOC117894953|XP_034658172.1|DSUB						
N19.HOG0000128	OG0000011	n375																		LOC117585951|XP_034131639.1|DGUA													LOC117897187|XP_034661778.1|DSUB						
N19.HOG0000129	OG0000012	n25																		LOC117578829|XP_034120480.1|DGUA													LOC117892204|XP_034654190.1|DSUB						
N19.HOG0000130	OG0000012	n53																		LOC117578830|XP_034120484.1|DGUA													LOC117892205|XP_034654193.1|DSUB						
N19.HOG0000131	OG0000012	n86																		LOC117578828|XP_034120477.1|DGUA													LOC117892198|XP_034654182.1|DSUB						
N19.HOG0000132	OG0000012	n118																		LOC117578831|XP_034120485.1|DGUA													LOC117892199|XP_034654185.1|DSUB						
N19.HOG0000133	OG0000012	n182																		LOC117585419|XP_034130787.1|DGUA													LOC117892202|XP_034654189.1|DSUB						
N19.HOG0000134	OG0000012	n186																		LOC117585430|XP_034130799.1|DGUA													LOC117892201|XP_034654188.1|DSUB						
N19.HOG0000135	OG0000012	n193																		LOC117585406|XP_034130769.1|DGUA													LOC117892200|XP_034654187.1|DSUB						
N19.HOG0000136	OG0000012	n269																		LOC117592596|XP_034142370.1|DGUA													LOC117891062|XP_034652125.1|DSUB						
N19.HOG0000137	OG0000012	n291																		LOC117592593|XP_034142368.1|DGUA													LOC117891063|XP_034652127.1|DSUB						
N19.HOG0000138	OG0000012	n311																		LOC117592595|XP_034142369.1|DGUA													LOC117891061|XP_034652124.1|DSUB						
N19.HOG0000139	OG0000012	n357																		LOC117592597|XP_034142371.1|DGUA													LOC117891058|XP_034652122.1|DSUB						
N19.HOG0000140	OG0000012	n379																		LOC117592598|XP_034142372.1|DGUA													LOC117891064|XP_034652128.1|DSUB						
N19.HOG0000141	OG0000013	n1																		LOC117592555|XP_034142321.1|DGUA													LOC117890717|XP_034651649.1|DSUB						
N19.HOG0000142	OG0000013	n40																		LOC117590521|XP_034139126.1|DGUA													LOC117896187|XP_034660170.1|DSUB, LOC117897930|XP_034662911.1|DSUB						
N19.HOG0000143	OG0000013	n82																		LOC117585977|XP_034131683.1|DGUA													LOC117896516|XP_034660775.1|DSUB						
N19.HOG0000144	OG0000013	n124																		LOC117580093|XP_034122238.1|DGUA													LOC117895334|XP_034658799.1|DSUB						
N19.HOG0000145	OG0000013	n159																		LOC117589807|XP_034137915.1|DGUA													LOC117898536|XP_034663901.1|DSUB						
N19.HOG0000146	OG0000013	n239																		LOC117585592|XP_034131028.1|DGUA, LOC117585591|XP_034131024.1|DGUA													LOC117897025|XP_034661493.1|DSUB, LOC117897026|XP_034661494.1|DSUB						
N19.HOG0000147	OG0000013	n278																		LOC117583601|XP_034127885.1|DGUA													LOC117898008|XP_034663028.1|DSUB, LOC117898009|XP_034663029.1|DSUB						
N19.HOG0000148	OG0000015	n40																		LOC117583918|XP_034128488.1|DGUA													LOC117901317|XP_034667918.1|DSUB						
N19.HOG0000149	OG0000015	n275																		LOC117588212|XP_034135242.1|DGUA													LOC117902318|XP_034669497.1|DSUB						
N19.HOG0000150	OG0000016	n14																		LOC117589945|XP_034138127.1|DGUA													LOC117899529|XP_034665488.1|DSUB						
N19.HOG0000151	OG0000016	n42																		LOC117587659|XP_034134479.1|DGUA													LOC117889984|XP_034650458.1|DSUB						
N19.HOG0000152	OG0000016	n93																		LOC117583582|XP_034127854.1|DGUA													LOC117898309|XP_034663475.1|DSUB						
N19.HOG0000153	OG0000016	n128																		LOC117592229|XP_034141753.1|DGUA													LOC117892105|XP_034654005.1|DSUB						
N19.HOG0000154	OG0000016	n156																		LOC117587872|XP_034134741.1|DGUA													LOC117901257|XP_034667841.1|DSUB						
N19.HOG0000155	OG0000016	n165																		LOC117581434|XP_034124497.1|DGUA													LOC117903845|XP_034672195.1|DSUB						
N19.HOG0000156	OG0000016	n201																		LOC117588507|XP_034135722.1|DGUA													LOC117890476|XP_034651231.1|DSUB						
N19.HOG0000157	OG0000016	n263																		LOC117585750|XP_034131294.1|DGUA													LOC117898432|XP_034663715.1|DSUB						
N19.HOG0000158	OG0000016	n292																		LOC117579173|XP_034120827.1|DGUA													LOC117893424|XP_034655932.1|DSUB						
N19.HOG0000159	OG0000017	n4																															LOC117892719|XP_034655033.1|DSUB						
N19.HOG0000160	OG0000017	n46																		LOC117582389|XP_034125960.1|DGUA													LOC117890423|XP_034651134.1|DSUB						
N19.HOG0000161	OG0000017	n92																		LOC117592695|XP_034142550.1|DGUA													LOC117892544|XP_034654744.1|DSUB						
N19.HOG0000162	OG0000017	n93																		LOC117584523|XP_034129364.1|DGUA													LOC117890958|XP_034651990.1|DSUB, LOC117890877|XP_034651860.1|DSUB						
N19.HOG0000163	OG0000017	n161																															LOC117899292|XP_034665095.1|DSUB						
N19.HOG0000164	OG0000017	n163																		LOC117583173|XP_034127261.1|DGUA													LOC117899291|XP_034665094.1|DSUB						
N19.HOG0000165	OG0000017	n190																		LOC117580469|XP_034122942.1|DGUA													LOC117891086|XP_034652156.1|DSUB						
N19.HOG0000166	OG0000017	n235																		LOC117583419|XP_034127607.1|DGUA													LOC117890435|XP_034651155.1|DSUB						
N19.HOG0000167	OG0000017	n262																		LOC117592152|XP_034141609.1|DGUA													LOC117892462|XP_034654603.1|DSUB						
N19.HOG0000168	OG0000017	n297																		LOC117582253|XP_034125754.1|DGUA													LOC117900183|XP_034666320.1|DSUB						
N19.HOG0000169	OG0000017	n302																		LOC117582249|XP_034125751.1|DGUA													LOC117900621|XP_034666940.1|DSUB						
N19.HOG0000170	OG0000018	n8																		LOC117587357|XP_034133889.1|DGUA													LOC117895264|XP_034658678.1|DSUB						
N19.HOG0000171	OG0000018	n68																		LOC117587353|XP_034133885.1|DGUA													LOC117895260|XP_034658672.1|DSUB						
N19.HOG0000172	OG0000018	n80																		LOC117587354|XP_034133886.1|DGUA													LOC117895261|XP_034658673.1|DSUB						
N19.HOG0000173	OG0000018	n92																		LOC117587358|XP_034133890.1|DGUA													LOC117895265|XP_034658679.1|DSUB						
N19.HOG0000174	OG0000018	n125																		LOC117587351|XP_034133882.1|DGUA													LOC117895258|XP_034658670.1|DSUB						
N19.HOG0000175	OG0000018	n177																		LOC117587362|XP_034133895.1|DGUA													LOC117895269|XP_034658684.1|DSUB						
N19.HOG0000176	OG0000018	n192																		LOC117587361|XP_034133894.1|DGUA													LOC117895268|XP_034658682.1|DSUB						
N19.HOG0000177	OG0000018	n253																		LOC117587365|XP_034133899.1|DGUA													LOC117895272|XP_034658688.1|DSUB						
N19.HOG0000178	OG0000019	n149																		LOC117583725|XP_034128132.1|DGUA													LOC117899362|XP_034665232.1|DSUB						
N19.HOG0000179	OG0000019	n153																		LOC117583724|XP_034128131.1|DGUA													LOC117899360|XP_034665227.1|DSUB						
N19.HOG0000180	OG0000019	n193																		LOC117583705|XP_034128081.1|DGUA													LOC117899339|XP_034665171.1|DSUB						
N19.HOG0000181	OG0000019	n219																		LOC117583723|XP_034128130.1|DGUA													LOC117899361|XP_034665230.1|DSUB						
N19.HOG0000182	OG0000019	n286																															LOC117899358|XP_034665223.1|DSUB						
N19.HOG0000183	OG0000019	n292																		LOC117583722|XP_034128122.1|DGUA													LOC117899359|XP_034665224.1|DSUB						
N19.HOG0000184	OG0000020	n27																		LOC117583658|XP_034128012.1|DGUA													LOC117897785|XP_034662725.1|DSUB, LOC117897786|XP_034662726.1|DSUB						
N19.HOG0000185	OG0000020	n57																		LOC117578526|XP_034119977.1|DGUA													LOC117892172|XP_034654141.1|DSUB						
N19.HOG0000186	OG0000020	n109																		LOC117587736|XP_034134545.1|DGUA													LOC117902343|XP_034669534.1|DSUB						
N19.HOG0000187	OG0000020	n176																		LOC117586337|XP_034132223.1|DGUA													LOC117898500|XP_034663833.1|DSUB						
N19.HOG0000188	OG0000020	n209																		LOC117590165|XP_034138451.1|DGUA													LOC117898411|XP_034663671.1|DSUB						
N19.HOG0000189	OG0000020	n251																		LOC117584402|XP_034129156.1|DGUA													LOC117901489|XP_034668148.1|DSUB						
N19.HOG0000190	OG0000020	n270																															LOC117901231|XP_034667794.1|DSUB						
N19.HOG0000191	OG0000021	n6																		LOC117579999|XP_034122087.1|DGUA													LOC117894607|XP_034657649.1|DSUB						
N19.HOG0000192	OG0000021	n19																		LOC117578554|XP_034120017.1|DGUA													LOC117892599|XP_034654829.1|DSUB						
N19.HOG0000193	OG0000021	n30																		LOC117578555|XP_034120019.1|DGUA													LOC117892038|XP_034653853.1|DSUB						
N19.HOG0000194	OG0000021	n53																		LOC117578556|XP_034120020.1|DGUA													LOC117892039|XP_034653854.1|DSUB						
N19.HOG0000195	OG0000021	n73																		LOC117580314|XP_034122704.1|DGUA													LOC117891478|XP_034652849.1|DSUB						
N19.HOG0000196	OG0000021	n99																		LOC117580733|XP_034123298.1|DGUA													LOC117891531|XP_034652923.1|DSUB						
N19.HOG0000197	OG0000021	n151																		LOC117578557|XP_034120021.1|DGUA													LOC117892040|XP_034653856.1|DSUB						
N19.HOG0000198	OG0000021	n174																		LOC117590869|XP_034139782.1|DGUA													LOC117903672|XP_034671893.1|DSUB						
N19.HOG0000199	OG0000021	n218																		LOC117585696|XP_034131203.1|DGUA													LOC117896843|XP_034661258.1|DSUB						
N19.HOG0000200	OG0000021	n250																		LOC117582802|XP_034126721.1|DGUA													LOC117898591|XP_034664027.1|DSUB						
N19.HOG0000201	OG0000022	n8																		LOC117585826|XP_034131453.1|DGUA													LOC117892309|XP_034654347.1|DSUB						
N19.HOG0000202	OG0000022	n51																		LOC117587283|XP_034133760.1|DGUA													LOC117892920|XP_034655126.1|DSUB						
N19.HOG0000203	OG0000022	n195																		LOC117587285|XP_034133763.1|DGUA													LOC117892922|XP_034655128.1|DSUB, LOC117892927|XP_034655134.1|DSUB						
N19.HOG0000204	OG0000022	n201																															LOC117892926|XP_034655132.1|DSUB, LOC117892918|XP_034655124.1|DSUB, LOC117892925|XP_034655130.1|DSUB						
N19.HOG0000205	OG0000022	n205																		LOC117587287|XP_034133765.1|DGUA, LOC117587288|XP_034133766.1|DGUA, LOC117587289|XP_034133767.1|DGUA, LOC117587281|XP_034133758.1|DGUA																			
N19.HOG0000206	OG0000022	n234																		LOC117587284|XP_034133762.1|DGUA													LOC117892921|XP_034655127.1|DSUB						
N19.HOG0000207	OG0000022	n259																		LOC117587282|XP_034133759.1|DGUA													LOC117892919|XP_034655125.1|DSUB						
N19.HOG0000208	OG0000022	n281																		LOC117587286|XP_034133764.1|DGUA													LOC117892923|XP_034655129.1|DSUB						
N19.HOG0000209	OG0000023	n31																															LOC117896148|XP_034660114.1|DSUB						
N19.HOG0000210	OG0000023	n47																		LOC117586396|XP_034132318.1|DGUA													LOC117896153|XP_034660122.1|DSUB						
N19.HOG0000211	OG0000023	n76																		LOC117586009|XP_034131729.1|DGUA													LOC117896151|XP_034660118.1|DSUB						
N19.HOG0000212	OG0000023	n100																		LOC117586008|XP_034131728.1|DGUA													LOC117896150|XP_034660117.1|DSUB						
