HOG	OG	Gene Tree Parent Clade	AAEG.longest_only	AALB.longest_only	AEAL.longest_only	ASTE.longest_only	BCOP.longest_only	BTRY.longest_only	CCAP.longest_only	CPIP.longest_only	CQUI.longest_only	DALB.longest_only	DANA.longest_only	DBIA.longest_only	DBUS.longest_only	DELE.longest_only	DERE.longest_only	DEUG.longest_only	DFIC.longest_only	DGUA.longest_only	DHYD.longest_only	DKIK.longest_only	DMAU.longest_only	DMEL.longest_only	DMIR.longest_only	DNOV.longest_only	DPER.longest_only	DPSE.longest_only	DSAN.longest_only	DSEC.longest_only	DSER.longest_only	DSIM.longest_only	DSUB.longest_only	DSUP.longest_only	DSUZ.longest_only	DVIR.longest_only	DYAK.longest_only	HILL.longest_only	SLEB.longest_only
N6.HOG0000012	OG0000001	n408								LOC120431875|XP_039452940.1|CPIP	LOC119770898|XP_038122395.1|CQUI, LOC119769341|XP_038117296.1|CQUI																												
N6.HOG0000013	OG0000001	n422			LOC115261991|XP_029719785.1|AEAL						LOC119769711|XP_038119095.1|CQUI																												
N6.HOG0000014	OG0000001	n437								LOC120428660|XP_039449641.1|CPIP, LOC120427923|XP_039448796.1|CPIP, LOC120413598|XP_039430439.1|CPIP	LOC119765936|XP_038106134.1|CQUI, LOC119766511|XP_038107028.1|CQUI																												
N6.HOG0000015	OG0000001	n444			LOC115256684|XP_029711456.1|AEAL					LOC120416220|XP_039433853.1|CPIP, LOC120427231|XP_039448028.1|CPIP, LOC120415698|XP_039433224.1|CPIP	LOC119768974|XP_038116762.1|CQUI, LOC119770754|XP_038122126.1|CQUI, LOC119768917|XP_038116638.1|CQUI																												
N6.HOG0000016	OG0000001	n450			LOC109623019|XP_029710293.1|AEAL, LOC115269400|XP_029733938.1|AEAL					LOC120426893|XP_039447632.1|CPIP, LOC120414714|XP_039431954.1|CPIP, LOC120413348|XP_039430064.1|CPIP	LOC119766026|XP_038106289.1|CQUI, LOC119771145|XP_038122496.1|CQUI, LOC119770320|XP_038120912.1|CQUI																												
N6.HOG0000017	OG0000001	n457			LOC109422104|XP_029710301.1|AEAL					LOC120417098|XP_039435011.1|CPIP, LOC120431144|XP_039452219.1|CPIP	LOC119769345|XP_038117303.1|CQUI, LOC119766211|XP_038106574.1|CQUI																												
N6.HOG0000018	OG0000001	n461								LOC120423997|XP_039443940.1|CPIP, LOC120426643|XP_039447364.1|CPIP, LOC120412573|XP_039429021.1|CPIP	LOC119766295|XP_038106683.1|CQUI, LOC119769000|XP_038116799.1|CQUI, LOC119769267|XP_038117148.1|CQUI																												
N6.HOG0000019	OG0000001	n467								LOC120432360|XP_039453488.1|CPIP, LOC120432034|XP_039453102.1|CPIP	LOC119768903|XP_038116616.1|CQUI, LOC119766456|XP_038106940.1|CQUI																												
N6.HOG0000020	OG0000001	n471			LOC115268913|XP_029732984.1|AEAL, LOC115266749|XP_029729152.1|AEAL, LOC115264723|XP_029724605.1|AEAL																																		
N6.HOG0000021	OG0000001	n474			LOC115257858|XP_029713675.1|AEAL, LOC115254420|XP_029707769.1|AEAL																																		
N6.HOG0000022	OG0000001	n477			LOC115269388|XP_029733924.1|AEAL, LOC109622039|XP_029729050.1|AEAL, LOC115261584|XP_029719346.1|AEAL, LOC109405551|XP_019534182.2|AEAL, LOC115256176|XP_029710296.1|AEAL, LOC109426131|XP_029734345.1|AEAL					LOC120423032|XP_039442606.1|CPIP, LOC120431782|XP_039452837.1|CPIP	LOC119770306|XP_038120868.1|CQUI																												
N6.HOG0000023	OG0000001	n485			LOC115262999|XP_029721807.1|AEAL, LOC115256498|XP_029711026.1|AEAL					LOC120417948|XP_039436116.1|CPIP	LOC119768973|XP_038116761.1|CQUI, LOC119766434|XP_038106910.1|CQUI																												
N6.HOG0000024	OG0000001	n491			LOC115255519|XP_029709507.1|AEAL, LOC115268963|XP_029733077.1|AEAL																																		
N6.HOG0000025	OG0000001	n494			LOC115258904|XP_029715227.1|AEAL, LOC115265164|XP_029725288.1|AEAL, LOC115268831|XP_029732866.1|AEAL						LOC119765978|XP_038106214.1|CQUI																												
N6.HOG0000026	OG0000001	n511			LOC115268669|XP_029732641.1|AEAL, LOC115268100|XP_029731982.1|AEAL																																		
N6.HOG0000027	OG0000001	n512			LOC115255489|XP_029709475.1|AEAL, LOC115261988|XP_029719780.1|AEAL					LOC120429878|XP_039450892.1|CPIP																													
N6.HOG0000028	OG0000001	n526			LOC109398938|XP_029729633.1|AEAL					LOC120423264|XP_039442932.1|CPIP	LOC119769172|XP_038117006.1|CQUI, LOC119770284|XP_038120806.1|CQUI, LOC119767772|XP_038113157.1|CQUI																												
N6.HOG0000029	OG0000001	n532								LOC120426540|XP_039447241.1|CPIP, LOC120417042|XP_039434925.1|CPIP, LOC120421883|XP_039441113.1|CPIP, LOC120429302|XP_039450463.1|CPIP, LOC120416037|XP_039433627.1|CPIP, LOC120431449|XP_039452501.1|CPIP, LOC120426986|XP_039447735.1|CPIP, LOC120428426|XP_039449370.1|CPIP, LOC120416036|XP_039433626.1|CPIP, LOC120429296|XP_039450458.1|CPIP	LOC119766223|XP_038106590.1|CQUI, LOC119769035|XP_038116846.1|CQUI, LOC119768980|XP_038116774.1|CQUI, LOC119766470|XP_038106956.1|CQUI																												
N6.HOG0000030	OG0000001	n566			LOC115265076|XP_029725147.1|AEAL					LOC120415069|XP_039432397.1|CPIP, LOC120412724|XP_039429244.1|CPIP	LOC119766322|XP_038106731.1|CQUI																												
N6.HOG0000031	OG0000001	n569			LOC115270984|XP_029736215.1|AEAL					LOC120414879|XP_039432135.1|CPIP, LOC120425723|XP_039446262.1|CPIP	LOC119766311|XP_038106708.1|CQUI																												
N6.HOG0000032	OG0000001	n572								LOC120417659|XP_039435715.1|CPIP	LOC119766331|XP_038106740.1|CQUI, LOC119769278|XP_038117171.1|CQUI, LOC119769111|XP_038116940.1|CQUI																												
N6.HOG0000033	OG0000001	n575								LOC120427386|XP_039448170.1|CPIP, LOC120415834|XP_039433407.1|CPIP	LOC119769290|XP_038117195.1|CQUI, LOC119769016|XP_038116822.1|CQUI																												
N6.HOG0000034	OG0000001	n583			LOC115265135|XP_029725238.1|AEAL, LOC115257038|XP_029712150.1|AEAL, LOC115260532|XP_029717306.1|AEAL, LOC115260537|XP_029717310.1|AEAL, LOC115259910|XP_029716566.1|AEAL					LOC120416694|XP_039434444.1|CPIP																													
N6.HOG0000035	OG0000001	n638			LOC115256725|XP_029711525.1|AEAL					LOC120412441|XP_039428835.1|CPIP, LOC120418326|XP_039436592.1|CPIP	LOC119766274|XP_038106647.1|CQUI, LOC119770072|XP_038120200.1|CQUI																												
N6.HOG0000036	OG0000001	n642			LOC115268205|XP_029732120.1|AEAL, LOC115262799|XP_029721549.1|AEAL						LOC119769081|XP_038116908.1|CQUI																												
N6.HOG0000037	OG0000001	n646			LOC115263370|XP_029722527.1|AEAL					LOC120431370|XP_039452434.1|CPIP, LOC120419884|XP_039438683.1|CPIP, LOC120424001|XP_039443943.1|CPIP, LOC120418075|XP_039436266.1|CPIP, LOC120429246|XP_039450391.1|CPIP, LOC120423045|XP_039442655.1|CPIP, LOC120421351|XP_039440470.1|CPIP, LOC120418234|XP_039436470.1|CPIP, LOC120416204|XP_039433826.1|CPIP, LOC120426640|XP_039447365.1|CPIP, LOC120415987|XP_039433576.1|CPIP, LOC120413847|XP_039430737.1|CPIP, LOC120417943|XP_039436110.1|CPIP	LOC119769227|XP_038117081.1|CQUI, LOC119769183|XP_038117016.1|CQUI, LOC119766452|XP_038106937.1|CQUI, LOC119766021|XP_038106282.1|CQUI, LOC119766137|XP_038106464.1|CQUI, LOC119769333|XP_038117277.1|CQUI																												
N6.HOG0000038	OG0000001	n666			LOC115254876|XP_029708423.1|AEAL, LOC115257801|XP_029713614.1|AEAL, LOC115268197|XP_029732110.1|AEAL						LOC119766281|XP_038106656.1|CQUI																												
N6.HOG0000039	OG0000001	n669			LOC115261516|XP_029719137.1|AEAL					LOC120423320|XP_039443015.1|CPIP	LOC119765939|XP_038106148.1|CQUI																												
N6.HOG0000040	OG0000001	n671			LOC115271064|XP_029736362.1|AEAL					LOC120430489|XP_039451516.1|CPIP, LOC120421555|XP_039440716.1|CPIP	LOC119769072|XP_038116898.1|CQUI																												
N6.HOG0000041	OG0000001	n716			LOC115257059|XP_029712178.1|AEAL, LOC115266193|XP_029728020.1|AEAL, LOC115267598|XP_029730563.1|AEAL, LOC109398597|XP_029729814.1|AEAL, LOC115262790|XP_029721536.1|AEAL, LOC115263536|XP_029722631.1|AEAL, LOC115260919|XP_029718140.1|AEAL, LOC115268204|XP_029732116.1|AEAL, LOC115270912|XP_029736109.1|AEAL, LOC115255462|XP_029709446.1|AEAL, LOC115261307|XP_029718578.1|AEAL, LOC115259747|XP_029716391.1|AEAL, LOC115260526|XP_029717300.1|AEAL, LOC115269607|XP_029734288.1|AEAL																																		
N6.HOG0000042	OG0000001	n762									LOC119770249|XP_038120685.1|CQUI																												
N6.HOG0000043	OG0000002	n222								LOC120432609|XP_039453790.1|CPIP, LOC120426099|XP_039446736.1|CPIP, LOC120422400|XP_039441752.1|CPIP, LOC120426484|XP_039447184.1|CPIP, LOC120414036|XP_039430992.1|CPIP, LOC120421041|XP_039440119.1|CPIP, LOC120421040|XP_039440118.1|CPIP, LOC120420327|XP_039439256.1|CPIP, LOC120428552|XP_039449518.1|CPIP, LOC120419373|XP_039437975.1|CPIP, LOC120419367|XP_039437970.1|CPIP, LOC120419375|XP_039437981.1|CPIP, LOC120419374|XP_039437979.1|CPIP	LOC6051752|XP_038114241.1|CQUI, LOC6048495|XP_038106961.1|CQUI, LOC6043552|XP_038106320.1|CQUI, LOC119767575|XP_038112403.1|CQUI, LOC6049145|XP_001865939.2|CQUI, LOC6038327|XP_038110332.1|CQUI																												
N6.HOG0000044	OG0000002	n287	LOC5568253|XP_001657952.2|AAEG		LOC115267447|XP_029730304.1|AEAL																																		
N6.HOG0000045	OG0000002	n304	LOC5566117|XP_021695405.1|AAEG, LOC110677651|XP_021704240.1|AAEG																																				
N6.HOG0000046	OG0000002	n306	LOC5571893|XP_001653803.1|AAEG							LOC120424381|XP_039444413.1|CPIP, LOC120424377|XP_039444408.1|CPIP, LOC120424379|XP_039444412.1|CPIP	LOC6031054|XP_038118774.1|CQUI, LOC6031056|XP_001841905.2|CQUI, LOC6031055|XP_038118771.1|CQUI																												
N6.HOG0000047	OG0000002	n316	LOC5570871|XP_001659383.2|AAEG		LOC109408162|XP_019536944.2|AEAL, LOC109411104|XP_019540095.2|AEAL					LOC120424644|XP_039444747.1|CPIP	LOC119770491|XP_038121412.1|CQUI																												
N6.HOG0000048	OG0000002	n322	LOC5575089|XP_001661797.2|AAEG, LOC5575073|XP_001661796.2|AAEG		LOC115260605|XP_029717480.1|AEAL, LOC109423035|XP_029717489.1|AEAL, LOC109400931|XP_019528968.1|AEAL, LOC109400921|XP_019553236.2|AEAL, LOC115260619|XP_029717519.1|AEAL, LOC115260618|XP_029717518.1|AEAL, LOC109400889|XP_029717517.1|AEAL, LOC115260641|XP_029717583.1|AEAL, LOC109400932|XP_019528970.2|AEAL, LOC115260609|XP_029717488.1|AEAL, LOC109422815|XP_019553244.2|AEAL, LOC109413005|XP_019542224.2|AEAL, LOC109430155|XP_019561733.2|AEAL, LOC109413124|XP_019542389.2|AEAL																																		
N6.HOG0000049	OG0000002	n343	LOC5572884|XP_021705045.1|AAEG		LOC109424669|XP_019555383.2|AEAL																																		
N6.HOG0000050	OG0000002	n344	LOC110678182|XP_021706497.1|AAEG, LOC110680512|XP_021712002.1|AAEG, LOC5570143|XP_001653125.1|AAEG		LOC115262564|XP_029720824.1|AEAL, LOC109424713|XP_029721106.1|AEAL, LOC109421668|XP_029732765.1|AEAL, LOC109427771|XP_019558940.2|AEAL, LOC109421763|XP_019551842.2|AEAL, LOC109425501|XP_019556332.2|AEAL, LOC109421764|XP_019551843.2|AEAL																																		
N6.HOG0000051	OG0000002	n374	LOC5572055|XP_001653820.1|AAEG, LOC110681444|XP_021712898.1|AAEG		LOC109415861|XP_029719818.1|AEAL, LOC109402720|XP_029717961.1|AEAL					LOC120419372|XP_039437974.1|CPIP, LOC120413314|XP_039430016.1|CPIP	LOC6038317|XP_001848136.2|CQUI																												
N6.HOG0000052	OG0000002	n513	LOC5574240|XP_001661293.1|AAEG		LOC115263125|XP_029721902.1|AEAL, LOC109430246|XP_019561842.2|AEAL, LOC109416944|XP_019546605.2|AEAL					LOC120419546|XP_039438193.1|CPIP	LOC6031922|XP_001842608.2|CQUI																												
N6.HOG0000053	OG0000002	n532								LOC120419521|XP_039438165.1|CPIP	LOC6031925|XP_001842607.2|CQUI																												
N6.HOG0000054	OG0000002	n537	LOC5569832|XP_001658732.2|AAEG		LOC115265443|XP_029726462.1|AEAL, LOC109426996|XP_019558100.2|AEAL, LOC109411377|XP_019540446.2|AEAL, LOC115266493|XP_029728592.1|AEAL					LOC120418402|XP_039436711.1|CPIP, LOC120414094|XP_039431052.1|CPIP, LOC120418401|XP_039436709.1|CPIP	LOC119766720|XP_038108058.1|CQUI																												
N6.HOG0000055	OG0000002	n545	LOC110677006|XP_021703013.1|AAEG							LOC120421142|XP_039440266.1|CPIP, LOC120424995|XP_039445299.1|CPIP	LOC6048198|XP_038107103.1|CQUI, LOC6038015|XP_001847862.2|CQUI																												
N6.HOG0000056	OG0000002	n549								LOC120422665|XP_039442103.1|CPIP, LOC120422680|XP_039442124.1|CPIP, LOC120420901|XP_039439958.1|CPIP, LOC120422657|XP_039442096.1|CPIP, LOC120422666|XP_039442104.1|CPIP, LOC120422654|XP_039442094.1|CPIP, LOC120422658|XP_039442097.1|CPIP, LOC120420898|XP_039439952.1|CPIP	LOC6046322|XP_001863540.2|CQUI, LOC6046323|XP_038109183.1|CQUI, LOC6046317|XP_038114051.1|CQUI, LOC6046319|XP_038111161.1|CQUI, LOC6040857|XP_038109269.1|CQUI, LOC119766893|XP_038109184.1|CQUI, LOC6047132|XP_038111728.1|CQUI, LOC6046318|XP_001863538.2|CQUI, LOC119766435|XP_038106911.1|CQUI, LOC119766900|XP_038109270.1|CQUI, LOC119765945|XP_038106151.1|CQUI, LOC6031282|XP_038106913.1|CQUI, LOC119771147|XP_038122498.1|CQUI																												
N6.HOG0000057	OG0000002	n569	LOC5574239|XP_001661294.1|AAEG		LOC109403760|XP_019532176.2|AEAL, LOC109416948|XP_019546608.2|AEAL					LOC120419545|XP_039438192.1|CPIP	LOC6031923|XP_038114632.1|CQUI																												
N6.HOG0000058	OG0000002	n573	LOC5577410|XP_021711700.1|AAEG		LOC109400072|XP_019528089.2|AEAL, LOC109621611|XP_019931245.2|AEAL					LOC120419977|XP_039438786.1|CPIP	LOC119768597|XP_038114634.1|CQUI																												
N6.HOG0000059	OG0000002	n578								LOC120424991|XP_039445294.1|CPIP	LOC6038017|XP_038110782.1|CQUI																												
N6.HOG0000060	OG0000003	n6	LOC5571532|XP_001653677.1|AAEG, LOC5571524|XP_001653676.1|AAEG, LOC5571533|XP_001653678.1|AAEG, LOC5572939|XP_021702543.1|AAEG, LOC5572936|XP_021702544.1|AAEG		LOC109409211|XP_019538182.2|AEAL, LOC109421551|XP_019551616.2|AEAL, LOC109409210|XP_019538181.2|AEAL, LOC115255001|XP_029708566.1|AEAL, LOC109398259|XP_019526126.2|AEAL					LOC120417737|XP_039435829.1|CPIP	LOC6050719|XP_001867281.2|CQUI																												
N6.HOG0000061	OG0000003	n27	LOC5571526|XP_001653672.1|AAEG, LOC23687976|XP_021703143.1|AAEG		LOC109421477|XP_019551518.2|AEAL, LOC109421555|XP_019551619.2|AEAL					LOC120419471|XP_039438091.1|CPIP, LOC120417750|XP_039435842.1|CPIP	LOC6051441|XP_038112246.1|CQUI, LOC6050716|XP_038110657.1|CQUI																												
N6.HOG0000062	OG0000003	n34	LOC5571529|XP_001653674.1|AAEG, LOC5571528|XP_001653673.1|AAEG		LOC109409164|XP_019538127.2|AEAL, LOC109421553|XP_019551618.2|AEAL					LOC120426116|XP_039446753.1|CPIP	LOC6037852|XP_038108088.1|CQUI																												
N6.HOG0000063	OG0000003	n39	LOC5571549|XP_001653671.1|AAEG		LOC109421549|XP_019551614.2|AEAL, LOC109409160|XP_019538123.2|AEAL					LOC120417719|XP_039435803.1|CPIP	LOC6050718|XP_001867280.2|CQUI																												
N6.HOG0000064	OG0000003	n48	LOC5571536|XP_021703140.1|AAEG		LOC109421556|XP_019551620.2|AEAL					LOC120417745|XP_039435837.1|CPIP	LOC6054221|XP_038110656.1|CQUI																												
N6.HOG0000065	OG0000003	n53								LOC120417746|XP_039435838.1|CPIP	LOC6050707|XP_001867275.2|CQUI																												
N6.HOG0000066	OG0000003	n55	LOC23687959|XP_011493176.1|AAEG		LOC109425972|XP_029731864.1|AEAL					LOC120416693|XP_039434443.1|CPIP, LOC120416692|XP_039434441.1|CPIP, LOC120431322|XP_039452390.1|CPIP, LOC120428937|XP_039450018.1|CPIP, LOC120431319|XP_039452387.1|CPIP, LOC120431320|XP_039452388.1|CPIP, LOC120431318|XP_039452385.1|CPIP	LOC119766556|XP_038107240.1|CQUI, LOC6034501|XP_001844806.2|CQUI, LOC6034518|XP_001844820.2|CQUI, LOC6034534|XP_001844834.2|CQUI, LOC6034520|XP_001844821.2|CQUI, LOC6034522|XP_038114383.1|CQUI, LOC6034521|XP_001844822.2|CQUI																												
N6.HOG0000067	OG0000003	n75	LOC5571540|XP_001653687.3|AAEG		LOC109421559|XP_019551624.2|AEAL					LOC120417738|XP_039435830.1|CPIP, LOC120417747|XP_039435839.1|CPIP	LOC6054224|XP_001870172.2|CQUI, LOC6050709|XP_001867273.2|CQUI																												
N6.HOG0000068	OG0000003	n86	LOC5571538|XP_001653683.1|AAEG, LOC23687717|XP_021703138.1|AAEG, LOC5571539|XP_021703135.1|AAEG, LOC5571537|XP_001653682.1|AAEG		LOC109409168|XP_029727109.1|AEAL					LOC120417748|XP_039435840.1|CPIP	LOC6054222|XP_038106984.1|CQUI																												
N6.HOG0000069	OG0000003	n100	LOC5571531|XP_001653675.1|AAEG		LOC109421550|XP_019551615.2|AEAL					LOC120417751|XP_039435843.1|CPIP	LOC6050720|XP_001867282.2|CQUI																												
N6.HOG0000070	OG0000003	n146								LOC120430921|XP_039451975.1|CPIP																													
N6.HOG0000071	OG0000003	n151	LOC5576391|XP_021694388.1|AAEG																																				
N6.HOG0000072	OG0000003	n154	LOC5565578|XP_001649932.1|AAEG		LOC115269310|XP_029733775.1|AEAL					LOC120430922|XP_039451976.1|CPIP	LOC6037490|XP_001847400.2|CQUI																												
N6.HOG0000073	OG0000003	n157								LOC120430925|XP_039451980.1|CPIP	LOC6037494|XP_001847404.2|CQUI																												
N6.HOG0000074	OG0000003	n163	LOC110674119|XP_021693512.1|AAEG, LOC23687481|XP_021693513.1|AAEG		LOC109623204|XP_019933243.2|AEAL, LOC109415289|XP_019544713.2|AEAL, LOC109623205|XP_019933244.2|AEAL					LOC120431835|XP_039452896.1|CPIP	LOC6037497|XP_001847407.2|CQUI, LOC6037496|XP_038105707.1|CQUI, LOC6037495|XP_001847405.2|CQUI																												
N6.HOG0000075	OG0000004	n157	LOC110678209|XP_021706524.1|AAEG																																				
