HOG	OG	Gene Tree Parent Clade	AAEG.longest_only	AALB.longest_only	AEAL.longest_only	ASTE.longest_only	BCOP.longest_only	BTRY.longest_only	CCAP.longest_only	CPIP.longest_only	CQUI.longest_only	DALB.longest_only	DANA.longest_only	DBIA.longest_only	DBUS.longest_only	DELE.longest_only	DERE.longest_only	DEUG.longest_only	DFIC.longest_only	DGUA.longest_only	DHYD.longest_only	DKIK.longest_only	DMAU.longest_only	DMEL.longest_only	DMIR.longest_only	DNOV.longest_only	DPER.longest_only	DPSE.longest_only	DSAN.longest_only	DSEC.longest_only	DSER.longest_only	DSIM.longest_only	DSUB.longest_only	DSUP.longest_only	DSUZ.longest_only	DVIR.longest_only	DYAK.longest_only	HILL.longest_only	SLEB.longest_only
N23.HOG0000022	OG0000000	n566																				LOC108080867|XP_017031259.1|DKIK																	
N23.HOG0000023	OG0000000	n621																				LOC108078011|XP_017027058.1|DKIK									LOC110176723|XP_020798824.1|DSER								
N23.HOG0000024	OG0000000	n622																				LOC108074649|XP_017022253.1|DKIK									LOC110178370|XP_020801166.1|DSER								
N23.HOG0000025	OG0000000	n633																				LOC108073657|XP_017020873.1|DKIK									LOC110186869|XP_020811824.1|DSER								
N23.HOG0000026	OG0000000	n635																				LOC108073658|XP_017020874.1|DKIK									LOC110186289|XP_020811062.1|DSER								
N23.HOG0000027	OG0000000	n636																				LOC108073660|XP_017020875.1|DKIK, LOC108073704|XP_017020929.1|DKIK									LOC110186287|XP_020811060.1|DSER								
N23.HOG0000028	OG0000000	n642																				LOC108073703|XP_017020927.1|DKIK									LOC110186290|XP_020811063.1|DSER								
N23.HOG0000029	OG0000000	n655																													LOC110186288|XP_020811061.1|DSER								
N23.HOG0000030	OG0000000	n677																				LOC108080896|XP_017031287.1|DKIK									LOC110185901|XP_020810577.1|DSER								
N23.HOG0000031	OG0000000	n687																				LOC108080463|XP_017030690.1|DKIK, LOC108070739|XP_017016824.1|DKIK									LOC110180637|XP_020803993.1|DSER								
N23.HOG0000032	OG0000000	n689																				LOC108082281|XP_017033101.1|DKIK																	
N23.HOG0000033	OG0000000	n698																				LOC108075384|XP_017023284.1|DKIK									LOC110187976|XP_020813156.1|DSER								
N23.HOG0000034	OG0000000	n715																				LOC108076851|XP_017025370.1|DKIK									LOC110184825|XP_020809128.1|DSER								
N23.HOG0000035	OG0000000	n736																				LOC108086044|XP_017038352.1|DKIK																	
N23.HOG0000036	OG0000000	n807																				LOC108070814|XP_017016902.1|DKIK									LOC110181054|XP_020804388.1|DSER, LOC110180850|XP_020804187.1|DSER								
N23.HOG0000037	OG0000000	n875																				LOC108070634|XP_017016690.1|DKIK									LOC110177452|XP_020799845.1|DSER								
N23.HOG0000038	OG0000000	n918																				LOC108080749|XP_017031092.1|DKIK, LOC108080773|XP_017031125.1|DKIK									LOC110187957|XP_020813134.1|DSER								
N23.HOG0000039	OG0000000	n937																				LOC108078600|XP_017028009.1|DKIK									LOC110190734|XP_020817015.1|DSER								
N23.HOG0000040	OG0000000	n938																				LOC108078601|XP_017028010.1|DKIK									LOC110190733|XP_020817014.1|DSER								
N23.HOG0000041	OG0000000	n958																													LOC110190479|XP_020816650.1|DSER								
N23.HOG0000042	OG0000000	n1026																													LOC110185197|XP_020809581.1|DSER								
N23.HOG0000043	OG0000000	n1063																				LOC108070504|XP_017016486.1|DKIK, LOC108070505|XP_017016488.1|DKIK, LOC108070503|XP_017016485.1|DKIK									LOC110187956|XP_020813133.1|DSER								
N23.HOG0000044	OG0000000	n1070																				LOC108074034|XP_017021390.1|DKIK, LOC108074033|XP_017021389.1|DKIK									LOC110186018|XP_020810717.1|DSER, LOC110186045|XP_020810747.1|DSER								
N23.HOG0000045	OG0000000	n1073																				LOC108074035|XP_017021392.1|DKIK									LOC110186008|XP_020810705.1|DSER, LOC110186038|XP_020810738.1|DSER, LOC110186028|XP_020810726.1|DSER, LOC110186065|XP_020810763.1|DSER								
N23.HOG0000046	OG0000000	n1077																				LOC108074412|XP_017021929.1|DKIK									LOC110185933|XP_020810606.1|DSER								
N23.HOG0000047	OG0000000	n1118																													LOC110177976|XP_020800628.1|DSER								
N23.HOG0000048	OG0000001	n184																													LOC110187736|XP_020812852.1|DSER								
N23.HOG0000049	OG0000002	n4																				LOC108082125|XP_017032915.1|DKIK									LOC110191937|XP_020818616.1|DSER								
N23.HOG0000050	OG0000002	n20																				LOC108076145|XP_017024362.1|DKIK									LOC110179128|XP_020802182.1|DSER, LOC110178733|XP_020801621.1|DSER								
N23.HOG0000051	OG0000002	n37																				LOC108085203|XP_017037209.1|DKIK									LOC110177829|XP_020800431.1|DSER								
N23.HOG0000052	OG0000002	n62																				LOC108085202|XP_017037207.1|DKIK									LOC110177830|XP_020800433.1|DSER								
N23.HOG0000053	OG0000002	n89																				LOC108078189|XP_017027346.1|DKIK									LOC110179248|XP_020802366.1|DSER								
N23.HOG0000054	OG0000002	n174																				LOC108080319|XP_017030503.1|DKIK, LOC108079700|XP_017029594.1|DKIK																	
N23.HOG0000055	OG0000002	n178																				LOC108073777|XP_017021033.1|DKIK, LOC108073812|XP_017021076.1|DKIK																	
N23.HOG0000056	OG0000002	n196																													LOC110189677|XP_020815494.1|DSER								
N23.HOG0000057	OG0000002	n240																				LOC108074295|XP_017021772.1|DKIK, LOC108074303|XP_017021784.1|DKIK																	
N23.HOG0000058	OG0000002	n253																				LOC108084027|XP_017035529.1|DKIK, LOC108073319|XP_017020369.1|DKIK, LOC108073320|XP_017020370.1|DKIK									LOC110189091|XP_020814726.1|DSER								
N23.HOG0000059	OG0000002	n386																				LOC108077339|XP_017026117.1|DKIK									LOC110184909|XP_020809214.1|DSER								
N23.HOG0000060	OG0000002	n402																				LOC108086114|XP_017038438.1|DKIK, LOC108086113|XP_017038437.1|DKIK									LOC110180508|XP_020803846.1|DSER, LOC110187569|XP_020812616.1|DSER								
N23.HOG0000061	OG0000002	n405																				LOC108086115|XP_017038439.1|DKIK, LOC108086110|XP_017038435.1|DKIK, LOC108086111|XP_017038436.1|DKIK									LOC110187570|XP_020812617.1|DSER, LOC110180507|XP_020803842.1|DSER								
N23.HOG0000062	OG0000002	n421																				LOC108076940|XP_017025477.1|DKIK									LOC110179772|XP_020803049.1|DSER, LOC110179791|XP_020803062.1|DSER, LOC110179771|XP_020803048.1|DSER								
N23.HOG0000063	OG0000002	n424																				LOC108076949|XP_017025488.1|DKIK									LOC110184842|XP_020809143.1|DSER, LOC110179770|XP_020803046.1|DSER, LOC110184843|XP_020809144.1|DSER								
N23.HOG0000064	OG0000002	n427																													LOC110184841|XP_020809142.1|DSER, LOC110179768|XP_020803044.1|DSER, LOC110179788|XP_020803061.1|DSER, LOC110184840|XP_020809141.1|DSER, LOC110179792|XP_020803063.1|DSER								
N23.HOG0000065	OG0000002	n436																													LOC110184848|XP_020809147.1|DSER								
N23.HOG0000066	OG0000002	n475																				LOC108082669|XP_017033655.1|DKIK									LOC110183312|XP_020807219.1|DSER, LOC110185879|XP_020810550.1|DSER								
N23.HOG0000067	OG0000003	n186																				LOC108072418|XP_017019012.1|DKIK									LOC110177692|XP_020800174.1|DSER								
N23.HOG0000068	OG0000003	n201																													LOC110177680|XP_020800160.1|DSER								
N23.HOG0000069	OG0000003	n256																				LOC108072446|XP_017019063.1|DKIK									LOC110177747|XP_020800264.1|DSER								
N23.HOG0000070	OG0000003	n271																				LOC108072408|XP_017018999.1|DKIK									LOC110177709|XP_020800207.1|DSER								
N23.HOG0000071	OG0000003	n272																				LOC108070524|XP_017016527.1|DKIK									LOC110189782|XP_020815670.1|DSER								
N23.HOG0000072	OG0000003	n308																				LOC108072417|XP_017019010.1|DKIK									LOC110177689|XP_020800171.1|DSER								
N23.HOG0000073	OG0000003	n345																				LOC108072406|XP_017018997.1|DKIK, LOC108072404|XP_017018996.1|DKIK									LOC110177811|XP_020800360.1|DSER								
N23.HOG0000074	OG0000003	n382																				LOC108072407|XP_017018998.1|DKIK									LOC110177694|XP_020800177.1|DSER								
N23.HOG0000075	OG0000003	n395																				LOC108072452|XP_017019071.1|DKIK, LOC108072451|XP_017019070.1|DKIK									LOC110177698|XP_020800183.1|DSER								
N23.HOG0000076	OG0000003	n421																				LOC108072419|XP_017019013.1|DKIK									LOC110177690|XP_020800172.1|DSER								
N23.HOG0000077	OG0000003	n461																				LOC108070794|XP_017016883.1|DKIK									LOC110188514|XP_020813952.1|DSER								
N23.HOG0000078	OG0000003	n502																				LOC108070791|XP_017016879.1|DKIK									LOC110176211|XP_020798142.1|DSER, LOC110176884|XP_020799030.1|DSER								
N23.HOG0000079	OG0000003	n520																				LOC108070793|XP_017016882.1|DKIK																	
N23.HOG0000080	OG0000003	n521																				LOC108070792|XP_017016880.1|DKIK																	
N23.HOG0000081	OG0000003	n538																				LOC108073603|XP_017020784.1|DKIK									LOC110182737|XP_020806498.1|DSER								
N23.HOG0000082	OG0000004	n24																				LOC108085733|XP_017037954.1|DKIK																	
N23.HOG0000083	OG0000004	n27																				LOC108083332|XP_017034568.1|DKIK									LOC110181335|XP_020804713.1|DSER, LOC110183807|XP_020807818.1|DSER, LOC110180697|XP_020804038.1|DSER								
N23.HOG0000084	OG0000004	n157																				LOC108085470|XP_017037578.1|DKIK, LOC108075568|XP_017023576.1|DKIK																	
N23.HOG0000085	OG0000004	n202																				LOC108073963|XP_017021295.1|DKIK									LOC110183788|XP_020807803.1|DSER, LOC110182151|XP_020805816.1|DSER								
N23.HOG0000086	OG0000004	n344																				LOC108074133|XP_017021525.1|DKIK									LOC110180669|XP_020804016.1|DSER, LOC110182130|XP_020805798.1|DSER, LOC110180696|XP_020804037.1|DSER, LOC110182417|XP_020806112.1|DSER, LOC110180695|XP_020804036.1|DSER, LOC110182139|XP_020805809.1|DSER, LOC110180676|XP_020804021.1|DSER, LOC110180666|XP_020804015.1|DSER, LOC110182416|XP_020806111.1|DSER, LOC110180677|XP_020804022.1|DSER, LOC110182131|XP_020805799.1|DSER, LOC110182138|XP_020805807.1|DSER, LOC110182428|XP_020806124.1|DSER								
N23.HOG0000087	OG0000005	n2																													LOC110182135|XP_020805804.1|DSER								
N23.HOG0000088	OG0000005	n42																				LOC108071511|XP_017017769.1|DKIK																	
N23.HOG0000089	OG0000005	n136																													LOC110181332|XP_020804709.1|DSER								
N23.HOG0000090	OG0000005	n196																													LOC110182160|XP_020805822.1|DSER								
N23.HOG0000091	OG0000005	n410																													LOC110182156|XP_020805819.1|DSER								
N23.HOG0000092	OG0000005	n417																													LOC110180660|XP_020804010.1|DSER								
N23.HOG0000093	OG0000005	n420																													LOC110182425|XP_020806120.1|DSER								
N23.HOG0000094	OG0000005	n421																													LOC110182142|XP_020805812.1|DSER								
N23.HOG0000095	OG0000005	n425																													LOC110180704|XP_020804042.1|DSER								
N23.HOG0000096	OG0000005	n427																													LOC110180687|XP_020804031.1|DSER								
N23.HOG0000097	OG0000005	n432																													LOC110180706|XP_020804045.1|DSER								
N23.HOG0000098	OG0000005	n435																													LOC110180683|XP_020804027.1|DSER								
N23.HOG0000099	OG0000005	n436																													LOC110182159|XP_020805821.1|DSER								
N23.HOG0000100	OG0000005	n439																													LOC110182412|XP_020806108.1|DSER								
N23.HOG0000101	OG0000005	n442																													LOC110182419|XP_020806115.1|DSER								
N23.HOG0000102	OG0000005	n448																				LOC108071382|XP_017017614.1|DKIK, LOC108085758|XP_017037990.1|DKIK									LOC110182167|XP_020805828.1|DSER								
N23.HOG0000103	OG0000006	n22																													LOC110182424|XP_020806119.1|DSER								
N23.HOG0000104	OG0000006	n170																													LOC110182161|XP_020805824.1|DSER								
N23.HOG0000105	OG0000006	n171																													LOC110185948|XP_020810624.1|DSER								
N23.HOG0000106	OG0000006	n242																													LOC110182132|XP_020805800.1|DSER								
N23.HOG0000107	OG0000006	n247																													LOC110180700|XP_020804040.1|DSER								
N23.HOG0000108	OG0000006	n259																													LOC110182133|XP_020805802.1|DSER								
N23.HOG0000109	OG0000006	n286																													LOC110183808|XP_020807819.1|DSER								
N23.HOG0000110	OG0000006	n290																													LOC110182418|XP_020806113.1|DSER								
N23.HOG0000111	OG0000006	n307																													LOC110182411|XP_020806107.1|DSER								
N23.HOG0000112	OG0000006	n422																				LOC108074091|XP_017021471.1|DKIK, LOC108070732|XP_017016820.1|DKIK									LOC110182153|XP_020805818.1|DSER, LOC110181334|XP_020804711.1|DSER								
N23.HOG0000113	OG0000006	n510																													LOC110182435|XP_020806129.1|DSER								
N23.HOG0000114	OG0000007	n36																				LOC108071918|XP_017018366.1|DKIK																	
N23.HOG0000115	OG0000007	n58																													LOC110184727|XP_020809014.1|DSER								
N23.HOG0000116	OG0000007	n98																				LOC108071584|XP_017017854.1|DKIK									LOC110184726|XP_020809013.1|DSER								
N23.HOG0000117	OG0000007	n139																				LOC108071623|XP_017017894.1|DKIK									LOC110184729|XP_020809016.1|DSER								
N23.HOG0000118	OG0000007	n141																				LOC108071566|XP_017017836.1|DKIK																	
N23.HOG0000119	OG0000007	n148																													LOC110184693|XP_020808964.1|DSER								
N23.HOG0000120	OG0000007	n156																													LOC110184736|XP_020809022.1|DSER								
N23.HOG0000121	OG0000007	n164																													LOC110184730|XP_020809017.1|DSER								
N23.HOG0000122	OG0000007	n194																				LOC108086265|XP_017038640.1|DKIK									LOC110182363|XP_020806064.1|DSER								
N23.HOG0000123	OG0000007	n216																				LOC108078491|XP_017027862.1|DKIK																	
N23.HOG0000124	OG0000007	n262																													LOC110189366|XP_020815075.1|DSER								
N23.HOG0000125	OG0000007	n283																				LOC108073664|XP_017020878.1|DKIK, LOC108073665|XP_017020880.1|DKIK, LOC108077603|XP_017026488.1|DKIK																	
N23.HOG0000126	OG0000007	n300																													LOC110186676|XP_020811602.1|DSER, LOC110186433|XP_020811275.1|DSER								
N23.HOG0000127	OG0000007	n320																				LOC108086266|XP_017038642.1|DKIK									LOC110182364|XP_020806065.1|DSER								
N23.HOG0000128	OG0000007	n370																				LOC108078726|XP_017028216.1|DKIK																	
N23.HOG0000129	OG0000007	n382																				LOC108078727|XP_017028217.1|DKIK									LOC110190669|XP_020816933.1|DSER								
N23.HOG0000130	OG0000007	n402																				LOC108086244|XP_017038604.1|DKIK, LOC108086184|XP_017038535.1|DKIK									LOC110182358|XP_020806056.1|DSER, LOC110182357|XP_020806055.1|DSER, LOC110182316|XP_020806004.1|DSER								
N23.HOG0000131	OG0000007	n467																				LOC108071626|XP_017017898.1|DKIK									LOC110184731|XP_020809018.1|DSER								
N23.HOG0000132	OG0000007	n485																				LOC108071627|XP_017017899.1|DKIK									LOC110184732|XP_020809019.1|DSER								
N23.HOG0000133	OG0000008	n1																				LOC108081759|XP_017032449.1|DKIK									LOC110188534|XP_020813940.1|DSER								
N23.HOG0000134	OG0000008	n77																													LOC110183610|XP_020807586.1|DSER								
N23.HOG0000135	OG0000008	n135																				LOC108072724|XP_017019474.1|DKIK									LOC110183609|XP_020807585.1|DSER								
N23.HOG0000136	OG0000008	n168																				LOC108075890|XP_017023993.1|DKIK									LOC110183997|XP_020808013.1|DSER								
N23.HOG0000137	OG0000008	n204																				LOC108072727|XP_017019476.1|DKIK									LOC110183613|XP_020807591.1|DSER								
N23.HOG0000138	OG0000008	n241																				LOC108070862|XP_017016987.1|DKIK									LOC110182844|XP_020806635.1|DSER								
N23.HOG0000139	OG0000008	n296																				LOC108080420|XP_017030642.1|DKIK																	
N23.HOG0000140	OG0000008	n299																				LOC108080449|XP_017030674.1|DKIK									LOC110191723|XP_020818300.1|DSER, LOC110191724|XP_020818301.1|DSER								
N23.HOG0000141	OG0000008	n319																				LOC108080451|XP_017030677.1|DKIK									LOC110191898|XP_020818543.1|DSER								
N23.HOG0000142	OG0000008	n347																				LOC108080456|XP_017030682.1|DKIK									LOC110191819|XP_020818443.1|DSER								
N23.HOG0000143	OG0000008	n397																													LOC110191725|XP_020818302.1|DSER								
N23.HOG0000144	OG0000008	n420																				LOC108080419|XP_017030641.1|DKIK									LOC110191899|XP_020818544.1|DSER								
N23.HOG0000145	OG0000008	n447																				LOC108080455|XP_017030681.1|DKIK									LOC110191820|XP_020818444.1|DSER								
N23.HOG0000146	OG0000009	n104																				LOC108076150|XP_017024404.1|DKIK									LOC110188739|XP_020814232.1|DSER								
N23.HOG0000147	OG0000009	n139																				LOC108076246|XP_017024517.1|DKIK									LOC110188430|XP_020813815.1|DSER								
N23.HOG0000148	OG0000009	n171																				LOC108085665|XP_017037844.1|DKIK									LOC110186309|XP_020811090.1|DSER								
N23.HOG0000149	OG0000009	n185																				LOC108081760|XP_017032451.1|DKIK, LOC108081761|XP_017032452.1|DKIK									LOC110188741|XP_020814234.1|DSER								
N23.HOG0000150	OG0000009	n207																				LOC108075985|XP_017024164.1|DKIK									LOC110188740|XP_020814233.1|DSER								
N23.HOG0000151	OG0000009	n306																				LOC108070751|XP_017016837.1|DKIK									LOC110181065|XP_020804398.1|DSER								
N23.HOG0000152	OG0000009	n342																				LOC108080446|XP_017030671.1|DKIK									LOC110176644|XP_020798730.1|DSER								
N23.HOG0000153	OG0000009	n371																				LOC108082335|XP_017033154.1|DKIK									LOC110178269|XP_020800994.1|DSER								
N23.HOG0000154	OG0000009	n419																				LOC108082309|XP_017033129.1|DKIK																	
N23.HOG0000155	OG0000009	n428																				LOC108078551|XP_017027957.1|DKIK									LOC110189524|XP_020815309.1|DSER								
N23.HOG0000156	OG0000009	n429																				LOC108078552|XP_017027958.1|DKIK									LOC110189486|XP_020815231.1|DSER								
N23.HOG0000157	OG0000009	n430																				LOC108082375|XP_017033205.1|DKIK									LOC110178372|XP_020801168.1|DSER, LOC110178373|XP_020801169.1|DSER, LOC110178375|XP_020801170.1|DSER								
N23.HOG0000158	OG0000009	n433																				LOC108082329|XP_017033149.1|DKIK, LOC108074693|XP_017022321.1|DKIK									LOC110189711|XP_020815559.1|DSER								
N23.HOG0000159	OG0000009	n436																				LOC108082367|XP_017033197.1|DKIK									LOC110178304|XP_020801053.1|DSER, LOC110178309|XP_020801061.1|DSER								
N23.HOG0000160	OG0000009	n458																				LOC108082310|XP_017033130.1|DKIK, LOC108082371|XP_017033201.1|DKIK									LOC110178386|XP_020801181.1|DSER								
N23.HOG0000161	OG0000010	n187																													LOC110182441|XP_020806135.1|DSER								
N23.HOG0000162	OG0000010	n261																				LOC108081051|XP_017031512.1|DKIK																	
N23.HOG0000163	OG0000010	n274																				LOC108072854|XP_017019661.1|DKIK									LOC110180662|XP_020804012.1|DSER, LOC110183810|XP_020807821.1|DSER								
N23.HOG0000164	OG0000010	n317																				LOC108073959|XP_017021281.1|DKIK																	
N23.HOG0000165	OG0000010	n428																													LOC110180673|XP_020804019.1|DSER								
N23.HOG0000166	OG0000010	n433																				LOC108075010|XP_017022751.1|DKIK																	
N23.HOG0000167	OG0000010	n434																				LOC108084633|XP_017036410.1|DKIK																	
N23.HOG0000168	OG0000010	n442																													LOC110176508|XP_020798542.1|DSER, LOC110182165|XP_020805827.1|DSER								
N23.HOG0000169	OG0000010	n450																													LOC110180663|XP_020804013.1|DSER								
N23.HOG0000170	OG0000011	n6																				LOC108071713|XP_017018027.1|DKIK																	
N23.HOG0000171	OG0000011	n40																				LOC108074353|XP_017021868.1|DKIK									LOC110178138|XP_020800825.1|DSER								
N23.HOG0000172	OG0000011	n41																				LOC108084761|XP_017036565.1|DKIK, LOC108084804|XP_017036651.1|DKIK, LOC108083260|XP_017034457.1|DKIK, LOC108084805|XP_017036652.1|DKIK, LOC108084755|XP_017036555.1|DKIK, LOC108083234|XP_017034430.1|DKIK, LOC108078960|XP_017028605.1|DKIK, LOC108072111|XP_017018626.1|DKIK, LOC108079747|XP_017029651.1|DKIK, LOC108078767|XP_017028297.1|DKIK, LOC108079746|XP_017029649.1|DKIK									LOC110185094|XP_020809444.1|DSER								
N23.HOG0000173	OG0000011	n60																				LOC108077100|XP_017025772.1|DKIK																	
N23.HOG0000174	OG0000011	n91																				LOC108077099|XP_017025771.1|DKIK, LOC108077098|XP_017025769.1|DKIK									LOC110183280|XP_020807170.1|DSER								
N23.HOG0000175	OG0000011	n164																				LOC108086138|XP_017038482.1|DKIK, LOC108086130|XP_017038471.1|DKIK																	
N23.HOG0000176	OG0000011	n166																				LOC108086060|XP_017038366.1|DKIK									LOC110187551|XP_020812598.1|DSER								
N23.HOG0000177	OG0000011	n167																				LOC108081434|XP_017032105.1|DKIK									LOC110187412|XP_020812458.1|DSER								
N23.HOG0000178	OG0000011	n168																				LOC108078656|XP_017028076.1|DKIK, LOC108072836|XP_017019617.1|DKIK									LOC110182662|XP_020806399.1|DSER								
N23.HOG0000179	OG0000011	n171																				LOC108081964|XP_017032688.1|DKIK									LOC110183170|XP_020807021.1|DSER								
N23.HOG0000180	OG0000011	n173																				LOC108072833|XP_017019613.1|DKIK									LOC110182672|XP_020806412.1|DSER								
N23.HOG0000181	OG0000011	n176																													LOC110185813|XP_020810477.1|DSER								
N23.HOG0000182	OG0000011	n193																				LOC108074515|XP_017022082.1|DKIK									LOC110182278|XP_020805955.1|DSER								
N23.HOG0000183	OG0000011	n325																													LOC110191403|XP_020817919.1|DSER								
N23.HOG0000184	OG0000011	n349																				LOC108075323|XP_017023218.1|DKIK																	
N23.HOG0000185	OG0000011	n375																				LOC108073175|XP_017020170.1|DKIK									LOC110185215|XP_020809607.1|DSER								
N23.HOG0000186	OG0000011	n399																				LOC108074026|XP_017021384.1|DKIK																	
N23.HOG0000187	OG0000012	n25																				LOC108076784|XP_017025279.1|DKIK									LOC110178863|XP_020801799.1|DSER								
N23.HOG0000188	OG0000012	n53																				LOC108076783|XP_017025278.1|DKIK									LOC110178859|XP_020801786.1|DSER								
N23.HOG0000189	OG0000012	n86																				LOC108076799|XP_017025312.1|DKIK									LOC110190967|XP_020817320.1|DSER								
N23.HOG0000190	OG0000012	n118																				LOC108076590|XP_017024991.1|DKIK									LOC110176037|XP_020797910.1|DSER								
N23.HOG0000191	OG0000012	n159																													LOC110181698|XP_020805203.1|DSER								
N23.HOG0000192	OG0000012	n167																				LOC108076575|XP_017024974.1|DKIK									LOC110180096|XP_020803382.1|DSER								
N23.HOG0000193	OG0000012	n199																				LOC108076815|XP_017025335.1|DKIK, LOC108076574|XP_017024973.1|DKIK									LOC110181688|XP_020805193.1|DSER								
N23.HOG0000194	OG0000012	n208																				LOC108076609|XP_017025012.1|DKIK									LOC110176319|XP_020798300.1|DSER								
N23.HOG0000195	OG0000012	n269																				LOC108082430|XP_017033289.1|DKIK									LOC110178311|XP_020801063.1|DSER								
N23.HOG0000196	OG0000012	n291																				LOC108082433|XP_017033293.1|DKIK									LOC110178377|XP_020801172.1|DSER								
N23.HOG0000197	OG0000012	n313																				LOC108082323|XP_017033142.1|DKIK, LOC108082625|XP_017033594.1|DKIK									LOC110178312|XP_020801065.1|DSER								
N23.HOG0000198	OG0000012	n344																				LOC108082321|XP_017033140.1|DKIK									LOC110178270|XP_020800995.1|DSER								
N23.HOG0000199	OG0000012	n345																				LOC108082322|XP_017033141.1|DKIK									LOC110178283|XP_020801014.1|DSER								
N23.HOG0000200	OG0000012	n357																				LOC108082347|XP_017033172.1|DKIK, LOC108082320|XP_017033139.1|DKIK									LOC110178292|XP_020801024.1|DSER								
N23.HOG0000201	OG0000012	n379																				LOC108082319|XP_017033138.1|DKIK									LOC110178324|XP_020801093.1|DSER								
N23.HOG0000202	OG0000013	n1																				LOC108074734|XP_017022389.1|DKIK									LOC110189766|XP_020815644.1|DSER								
N23.HOG0000203	OG0000013	n40																				LOC108079326|XP_017029113.1|DKIK									LOC110179613|XP_020802873.1|DSER								
N23.HOG0000204	OG0000013	n82																				LOC108084190|XP_017035777.1|DKIK									LOC110188689|XP_020814151.1|DSER								
N23.HOG0000205	OG0000013	n124																				LOC108075225|XP_017023059.1|DKIK									LOC110188838|XP_020814394.1|DSER								
N23.HOG0000206	OG0000013	n159																				LOC108080801|XP_017031181.1|DKIK									LOC110188074|XP_020813284.1|DSER								
N23.HOG0000207	OG0000013	n261																				LOC108084525|XP_017036250.1|DKIK									LOC110191421|XP_020817937.1|DSER								
N23.HOG0000208	OG0000013	n262																				LOC108084560|XP_017036304.1|DKIK									LOC110191071|XP_020817464.1|DSER								
N23.HOG0000209	OG0000013	n278																				LOC108077730|XP_017026675.1|DKIK, LOC108077704|XP_017026632.1|DKIK									LOC110191200|XP_020817626.1|DSER, LOC110191337|XP_020817840.1|DSER								
N23.HOG0000210	OG0000015	n18																				LOC108083925|XP_017035412.1|DKIK									LOC110188001|XP_020813183.1|DSER								
