HOG	OG	Gene Tree Parent Clade	AAEG.longest_only	AALB.longest_only	AEAL.longest_only	ASTE.longest_only	BCOP.longest_only	BTRY.longest_only	CCAP.longest_only	CPIP.longest_only	CQUI.longest_only	DALB.longest_only	DANA.longest_only	DBIA.longest_only	DBUS.longest_only	DELE.longest_only	DERE.longest_only	DEUG.longest_only	DFIC.longest_only	DGUA.longest_only	DHYD.longest_only	DKIK.longest_only	DMAU.longest_only	DMEL.longest_only	DMIR.longest_only	DNOV.longest_only	DPER.longest_only	DPSE.longest_only	DSAN.longest_only	DSEC.longest_only	DSER.longest_only	DSIM.longest_only	DSUB.longest_only	DSUP.longest_only	DSUZ.longest_only	DVIR.longest_only	DYAK.longest_only	HILL.longest_only	SLEB.longest_only
N22.HOG0000051	OG0000000	n1101																									LOC113564925|XP_026840193.1|DPER	LOC6896992|XP_002137178.3|DPSE, LOC117183671|XP_033234253.1|DPSE, LOC117183249|XP_033232383.1|DPSE											
N22.HOG0000052	OG0000000	n1105																									LOC6587712|XP_002012839.2|DPER	LOC6898266|XP_002138332.3|DPSE											
N22.HOG0000053	OG0000000	n1106																									LOC6588022|XP_026840192.1|DPER	LOC6898641|XP_002138646.2|DPSE											
N22.HOG0000054	OG0000000	n1108																									LOC113566937|XP_026849986.1|DPER, LOC113567058|XP_026850069.1|DPER	LOC13036393|XP_003736798.3|DPSE, LOC6897759|XP_002137864.4|DPSE											
N22.HOG0000055	OG0000000	n1117																									LOC6591954|XP_002017498.2|DPER												
N22.HOG0000056	OG0000000	n1118																									LOC6591955|XP_026851194.1|DPER												
N22.HOG0000057	OG0000000	n1120																									LOC6598646|XP_026840107.1|DPER	LOC6898293|XP_033233430.1|DPSE, LOC13036490|XP_003736302.2|DPSE											
N22.HOG0000058	OG0000001	n39																										LOC117183655|XP_033234152.1|DPSE											
N22.HOG0000059	OG0000001	n47																										LOC117184744|XP_033239458.1|DPSE											
N22.HOG0000060	OG0000001	n48																										LOC117185672|XP_033241852.1|DPSE, LOC117184861|XP_033239816.1|DPSE											
N22.HOG0000061	OG0000001	n94																										LOC117183652|XP_033234147.1|DPSE											
N22.HOG0000062	OG0000001	n95																										LOC117183653|XP_033234148.1|DPSE											
N22.HOG0000063	OG0000001	n96																										LOC117184892|XP_033239892.1|DPSE, LOC117183651|XP_033234146.1|DPSE, LOC117183772|XP_033234922.1|DPSE											
N22.HOG0000064	OG0000001	n98																										LOC117184855|XP_033239804.1|DPSE											
N22.HOG0000065	OG0000001	n125																									LOC113566438|XP_026847737.1|DPER	LOC117184464|XP_033238070.1|DPSE											
N22.HOG0000066	OG0000001	n127																										LOC117184939|XP_033240070.1|DPSE											
N22.HOG0000067	OG0000001	n163																										LOC117184929|XP_033240037.1|DPSE											
N22.HOG0000068	OG0000001	n184																										LOC117184646|XP_033239083.1|DPSE, LOC117183632|XP_033234091.1|DPSE, LOC117184885|XP_033239875.1|DPSE, LOC117185599|XP_033241627.1|DPSE, LOC117184570|XP_033238730.1|DPSE, LOC117184630|XP_033239023.1|DPSE, LOC117183489|XP_033233200.1|DPSE, LOC117183635|XP_033234095.1|DPSE, LOC117185173|XP_033241307.1|DPSE, LOC117184661|XP_033239137.1|DPSE, LOC117184561|XP_033238671.1|DPSE, LOC117184560|XP_033238670.1|DPSE											
N22.HOG0000069	OG0000001	n512																										LOC117184685|XP_033239190.1|DPSE, LOC117184639|XP_033239061.1|DPSE											
N22.HOG0000070	OG0000001	n766																										LOC6899689|XP_015044449.2|DPSE, LOC117184831|XP_033239700.1|DPSE, LOC117185157|XP_033241160.1|DPSE, LOC117183639|XP_033234125.1|DPSE, LOC117184075|XP_033236063.1|DPSE, LOC6899580|XP_033235226.1|DPSE, LOC117184644|XP_033239077.1|DPSE											
N22.HOG0000071	OG0000001	n788																										LOC117184038|XP_033235938.1|DPSE											
N22.HOG0000072	OG0000002	n37																									LOC6601614|XP_002026650.2|DPER	LOC6899110|XP_033234698.1|DPSE											
N22.HOG0000073	OG0000002	n62																									LOC6601615|XP_026841465.1|DPER	LOC6899111|XP_002139028.1|DPSE											
N22.HOG0000074	OG0000002	n188																										LOC6903440|XP_033236733.1|DPSE											
N22.HOG0000075	OG0000002	n189																										LOC6903450|XP_002132329.2|DPSE											
N22.HOG0000076	OG0000002	n222																									LOC6595741|XP_026845259.1|DPER	LOC6900542|XP_033238667.1|DPSE											
N22.HOG0000077	OG0000002	n382																									LOC6596381|XP_002021534.2|DPER	LOC6902531|XP_002133071.3|DPSE											
N22.HOG0000078	OG0000002	n501																									LOC6589514|XP_002015188.2|DPER												
N22.HOG0000079	OG0000002	n507																									LOC6593573|XP_002019253.2|DPER												
N22.HOG0000080	OG0000003	n182																									LOC6591231|XP_002016677.1|DPER	LOC4804983|XP_001361457.3|DPSE											
N22.HOG0000081	OG0000003	n237																									LOC6590819|XP_026841177.1|DPER	LOC4804982|XP_001361456.3|DPSE											
N22.HOG0000082	OG0000003	n272																									LOC6590049|XP_002015522.1|DPER	LOC4803409|XP_001360156.1|DPSE											
N22.HOG0000083	OG0000003	n340																									LOC6591234|XP_002016680.1|DPER	LOC6898736|XP_002138723.1|DPSE											
N22.HOG0000084	OG0000003	n343																									LOC6591233|XP_002016679.1|DPER	LOC6898737|XP_002138724.1|DPSE											
N22.HOG0000085	OG0000003	n376																									LOC6591232|XP_002016678.1|DPER	LOC4804980|XP_001361454.1|DPSE											
N22.HOG0000086	OG0000003	n421																									LOC6591235|XP_002016681.1|DPER	LOC4804975|XP_001361450.3|DPSE											
N22.HOG0000087	OG0000003	n461																									LOC6591236|XP_002016682.2|DPER	LOC4804978|XP_001361452.2|DPSE											
N22.HOG0000088	OG0000003	n499																										LOC26533075|XP_033237686.1|DPSE											
N22.HOG0000089	OG0000003	n531																									LOC6591237|XP_026840952.1|DPER	LOC117183541|XP_033233567.1|DPSE											
N22.HOG0000090	OG0000003	n533																									LOC6591238|XP_002016684.1|DPER	LOC4804974|XP_001361449.3|DPSE											
N22.HOG0000091	OG0000003	n538																									LOC6596552|XP_002021689.1|DPER	LOC6902590|XP_002133118.2|DPSE											
N22.HOG0000092	OG0000004	n221																									LOC113565362|XP_026842912.1|DPER												
N22.HOG0000093	OG0000004	n225																									LOC6587537|XP_002013115.1|DPER												
N22.HOG0000094	OG0000004	n268																										LOC117185633|XP_033241719.1|DPSE, LOC117185634|XP_033241720.1|DPSE											
N22.HOG0000095	OG0000004	n270																									LOC6587316|XP_002013131.1|DPER, LOC113567243|XP_026850214.1|DPER, LOC113567235|XP_026850206.1|DPER, LOC6587397|XP_002013126.1|DPER, LOC113567242|XP_026850212.1|DPER, LOC113567391|XP_026850908.1|DPER, LOC113567026|XP_026850037.1|DPER, LOC113567027|XP_026850038.1|DPER, LOC113567400|XP_026850928.1|DPER, LOC6587650|XP_002013120.1|DPER, LOC113564935|XP_026840262.1|DPER, LOC113567383|XP_026850888.1|DPER, LOC113567241|XP_026850211.1|DPER, LOC6604119|XP_002029056.2|DPER	LOC26533245|XP_033241636.1|DPSE											
N22.HOG0000096	OG0000004	n284																									LOC113565361|XP_026842911.1|DPER	LOC117185608|XP_033241637.1|DPSE											
N22.HOG0000097	OG0000004	n285																									LOC113567390|XP_026850907.1|DPER	LOC117185631|XP_033241718.1|DPSE											
N22.HOG0000098	OG0000004	n286																									LOC6587454|XP_002013136.2|DPER	LOC117185630|XP_033241717.1|DPSE											
N22.HOG0000099	OG0000004	n287																									LOC113566634|XP_026848945.1|DPER	LOC26532398|XP_015035141.1|DPSE											
N22.HOG0000100	OG0000004	n411																									LOC6599392|XP_026847172.1|DPER, LOC6599399|XP_026847197.1|DPER	LOC6901706|XP_002134374.3|DPSE, LOC26534400|XP_015042050.2|DPSE											
N22.HOG0000101	OG0000005	n2																										LOC6903935|XP_002136582.1|DPSE											
N22.HOG0000102	OG0000005	n42																									LOC113567239|XP_026850209.1|DPER	LOC6897430|XP_002137581.2|DPSE											
N22.HOG0000103	OG0000005	n141																									LOC113567248|XP_026850218.1|DPER												
N22.HOG0000104	OG0000005	n158																										LOC117185615|XP_033241645.1|DPSE											
N22.HOG0000105	OG0000005	n165																									LOC113565365|XP_026842917.1|DPER	LOC6903936|XP_033233874.1|DPSE											
N22.HOG0000106	OG0000005	n179																									LOC113567029|XP_026850041.1|DPER												
N22.HOG0000107	OG0000005	n196																									LOC6587310|XP_002013132.1|DPER	LOC117183560|XP_033233682.1|DPSE											
N22.HOG0000108	OG0000005	n201																									LOC6587387|XP_002013127.1|DPER												
N22.HOG0000109	OG0000005	n344																									LOC113566308|XP_026847198.1|DPER, LOC6599391|XP_002024443.1|DPER	LOC6901707|XP_002134375.1|DPSE											
N22.HOG0000110	OG0000005	n348																										LOC6901701|XP_015042049.1|DPSE											
N22.HOG0000111	OG0000005	n399																									LOC6587632|XP_002013116.1|DPER	LOC117183589|XP_033233906.1|DPSE											
N22.HOG0000112	OG0000005	n400																									LOC6604167|XP_026842916.1|DPER												
N22.HOG0000113	OG0000005	n403																									LOC113567403|XP_026850931.1|DPER												
N22.HOG0000114	OG0000005	n407																										LOC6903934|XP_002136584.1|DPSE											
N22.HOG0000115	OG0000005	n416																									LOC113567412|XP_026850947.1|DPER												
N22.HOG0000116	OG0000005	n417																									LOC113567420|XP_026850959.1|DPER												
N22.HOG0000117	OG0000005	n421																										LOC117185612|XP_033241642.1|DPSE											
N22.HOG0000118	OG0000005	n422																										LOC6903933|XP_002136581.1|DPSE											
N22.HOG0000119	OG0000005	n425																									LOC113567249|XP_026850219.1|DPER												
N22.HOG0000120	OG0000005	n427																										LOC117185613|XP_033241643.1|DPSE											
N22.HOG0000121	OG0000005	n442																										LOC6903937|XP_002136580.1|DPSE											
N22.HOG0000122	OG0000005	n445																										LOC117183562|XP_033233689.1|DPSE											
N22.HOG0000123	OG0000006	n33																									LOC113567419|XP_026850958.1|DPER												
N22.HOG0000124	OG0000006	n92																									LOC113567247|XP_026850217.1|DPER												
N22.HOG0000125	OG0000006	n103																									LOC113565363|XP_026842914.1|DPER	LOC117185602|XP_033241630.1|DPSE											
N22.HOG0000126	OG0000006	n132																										LOC117183556|XP_033233676.1|DPSE											
N22.HOG0000127	OG0000006	n171																									LOC113565364|XP_026842915.1|DPER, LOC113567237|XP_026850207.1|DPER, LOC113567385|XP_026850890.1|DPER, LOC113567411|XP_026850946.1|DPER	LOC117183555|XP_033233668.1|DPSE, LOC26533162|XP_015035142.1|DPSE, LOC117185635|XP_033241721.1|DPSE, LOC26532290|XP_015035132.1|DPSE, LOC26532855|XP_015035139.1|DPSE, LOC26533430|XP_015035135.1|DPSE, LOC117185609|XP_033241638.1|DPSE, LOC117185636|XP_033241722.1|DPSE, LOC117185610|XP_033241639.1|DPSE											
N22.HOG0000128	OG0000006	n230																									LOC6604168|XP_002029102.2|DPER												
N22.HOG0000129	OG0000006	n233																									LOC113567418|XP_026850957.1|DPER												
N22.HOG0000130	OG0000006	n247																									LOC113567028|XP_026850039.1|DPER												
N22.HOG0000131	OG0000006	n252																									LOC113567401|XP_026850929.1|DPER												
N22.HOG0000132	OG0000006	n259																										LOC117185611|XP_033241640.1|DPSE											
N22.HOG0000133	OG0000006	n267																									LOC6604120|XP_002029058.1|DPER												
N22.HOG0000134	OG0000006	n281																									LOC6587306|XP_002013133.1|DPER												
N22.HOG0000135	OG0000006	n284																									LOC113567394|XP_026850911.1|DPER												
N22.HOG0000136	OG0000006	n290																										LOC26534208|XP_015035128.2|DPSE											
N22.HOG0000137	OG0000006	n489																									LOC113567395|XP_026850912.1|DPER												
N22.HOG0000138	OG0000006	n504																										LOC117185601|XP_033241629.1|DPSE											
N22.HOG0000139	OG0000006	n510																									LOC113567386|XP_026850891.1|DPER												
N22.HOG0000140	OG0000006	n514																										LOC117185637|XP_033241723.1|DPSE											
N22.HOG0000141	OG0000007	n36																									LOC6595910|XP_002021056.1|DPER	LOC6900428|XP_002134819.1|DPSE											
N22.HOG0000142	OG0000007	n58																									LOC6601481|XP_002026421.1|DPER, LOC6601476|XP_002026420.1|DPER	LOC5495512|XP_001353851.2|DPSE											
N22.HOG0000143	OG0000007	n98																									LOC6601482|XP_002026422.2|DPER	LOC5495507|XP_001353849.1|DPSE											
N22.HOG0000144	OG0000007	n194																									LOC6596309|XP_002021479.1|DPER	LOC5495509|XP_001355939.3|DPSE											
N22.HOG0000145	OG0000007	n216																									LOC6592462|XP_002017797.1|DPER	LOC4805058|XP_001361522.1|DPSE											
N22.HOG0000146	OG0000007	n249																									LOC6595007|XP_002020464.1|DPER	LOC6896708|XP_002136922.1|DPSE											
N22.HOG0000147	OG0000007	n250																									LOC6595006|XP_002020463.1|DPER	LOC4800234|XP_001357614.1|DPSE											
N22.HOG0000148	OG0000007	n254																									LOC6595005|XP_002020462.1|DPER	LOC6896707|XP_002136921.2|DPSE											
N22.HOG0000149	OG0000007	n320																									LOC6596310|XP_002021480.2|DPER	LOC4816610|XP_001355938.2|DPSE											
N22.HOG0000150	OG0000007	n382																									LOC6601214|XP_002026310.2|DPER	LOC4813941|XP_001354103.1|DPSE											
N22.HOG0000151	OG0000007	n402																									LOC6589529|XP_002015017.1|DPER	LOC4816998|XP_001356721.3|DPSE											
N22.HOG0000152	OG0000007	n467																									LOC6601483|XP_026847920.1|DPER	LOC4813497|XP_001353852.2|DPSE											
N22.HOG0000153	OG0000007	n485																									LOC6601458|XP_026847765.1|DPER	LOC4813468|XP_001353840.2|DPSE											
N22.HOG0000154	OG0000008	n1																									LOC6594328|XP_026850351.1|DPER	LOC4803265|XP_001360036.3|DPSE											
N22.HOG0000155	OG0000008	n77																									LOC6601897|XP_026849381.1|DPER	LOC6900302|XP_002135624.1|DPSE											
N22.HOG0000156	OG0000008	n135																									LOC6601898|XP_002026947.1|DPER	LOC6900304|XP_002135626.2|DPSE											
N22.HOG0000157	OG0000008	n168																									LOC6595506|XP_002020611.1|DPER	LOC6903158|XP_002132860.2|DPSE											
N22.HOG0000158	OG0000008	n204																									LOC113566715|XP_026849382.1|DPER												
N22.HOG0000159	OG0000008	n260																									LOC6591821|XP_002016971.2|DPER	LOC6897538|XP_002137683.2|DPSE											
N22.HOG0000160	OG0000008	n263																									LOC6591446|XP_026851133.1|DPER	LOC4802264|XP_001359219.2|DPSE											
N22.HOG0000161	OG0000008	n347																									LOC6591826|XP_002016976.2|DPER	LOC4802270|XP_033239768.1|DPSE											
N22.HOG0000162	OG0000008	n375																									LOC6591824|XP_026846323.1|DPER	LOC4802265|XP_001359220.2|DPSE											
N22.HOG0000163	OG0000008	n397																									LOC6591822|XP_002016972.1|DPER	LOC4802267|XP_001359221.4|DPSE											
N22.HOG0000164	OG0000008	n420																									LOC6591825|XP_026846385.1|DPER	LOC117184116|XP_033236234.1|DPSE											
N22.HOG0000165	OG0000008	n447																									LOC6591827|XP_002016977.1|DPER	LOC4802269|XP_001359223.2|DPSE											
N22.HOG0000166	OG0000009	n104																									LOC6594636|XP_026850331.1|DPER	LOC6897995|XP_002138092.2|DPSE											
N22.HOG0000167	OG0000009	n139																									LOC6594634|XP_002019930.1|DPER	LOC4803283|XP_001360048.3|DPSE											
N22.HOG0000168	OG0000009	n228																									LOC6594633|XP_002019929.1|DPER, LOC6594635|XP_026850255.1|DPER	LOC6897994|XP_002138091.2|DPSE											
N22.HOG0000169	OG0000009	n231																									LOC6594558|XP_026850291.1|DPER	LOC4803281|XP_001360047.2|DPSE											
N22.HOG0000170	OG0000009	n272																									LOC6591365|XP_002017250.2|DPER	LOC6897633|XP_002137776.2|DPSE											
N22.HOG0000171	OG0000009	n276																									LOC6604573|XP_026840043.1|DPER	LOC6897632|XP_002137775.2|DPSE											
N22.HOG0000172	OG0000009	n280																									LOC6591362|XP_002017247.1|DPER	LOC6897630|XP_002137773.2|DPSE											
N22.HOG0000173	OG0000009	n283																									LOC6591562|XP_002017111.1|DPER	LOC6897583|XP_002137728.2|DPSE											
N22.HOG0000174	OG0000009	n306																									LOC6601280|XP_026841960.1|DPER	LOC4805603|XP_001361980.2|DPSE											
N22.HOG0000175	OG0000009	n342																									LOC6591389|XP_002017359.1|DPER	LOC4802604|XP_001359493.2|DPSE											
N22.HOG0000176	OG0000009	n371																									LOC6590982|XP_002016547.1|DPER	LOC4804281|XP_001360862.1|DPSE											
N22.HOG0000177	OG0000009	n406																									LOC6590981|XP_002016546.2|DPER	LOC6898444|XP_002138487.3|DPSE											
N22.HOG0000178	OG0000010	n91																									LOC6603834|XP_002028795.1|DPER												
N22.HOG0000179	OG0000010	n163																										LOC117185619|XP_033241650.1|DPSE, LOC117183603|XP_033233990.1|DPSE											
N22.HOG0000180	OG0000010	n261																										LOC117185618|XP_033241648.1|DPSE											
N22.HOG0000181	OG0000010	n274																									LOC6587263|XP_002013118.1|DPER, LOC113567240|XP_026850210.1|DPER, LOC113567398|XP_026850915.1|DPER, LOC113567415|XP_026850950.1|DPER												
N22.HOG0000182	OG0000010	n313																									LOC113567414|XP_026850949.1|DPER												
N22.HOG0000183	OG0000010	n383																									LOC113567250|XP_026850220.1|DPER	LOC117185605|XP_033241633.1|DPSE, LOC26532676|XP_015035129.1|DPSE											
N22.HOG0000184	OG0000010	n444																										LOC117185616|XP_033241646.1|DPSE											
N22.HOG0000185	OG0000010	n445																										LOC26532680|XP_015035136.1|DPSE											
N22.HOG0000186	OG0000010	n446																										LOC117183563|XP_033233697.1|DPSE											
N22.HOG0000187	OG0000010	n450																										LOC117185642|XP_033241729.1|DPSE											
N22.HOG0000188	OG0000011	n10																									LOC113565948|XP_026845158.1|DPER												
N22.HOG0000189	OG0000011	n242																									LOC113565949|XP_026845159.1|DPER, LOC113565829|XP_026844915.1|DPER	LOC6903257|XP_015036468.1|DPSE											
N22.HOG0000190	OG0000011	n250																									LOC113565667|XP_026844172.1|DPER	LOC26534003|XP_015037011.2|DPSE											
N22.HOG0000191	OG0000011	n252																									LOC6593932|XP_026844170.1|DPER	LOC6902418|XP_033235641.1|DPSE											
N22.HOG0000192	OG0000011	n253																									LOC113565666|XP_026844171.1|DPER	LOC6902419|XP_015037014.2|DPSE											
N22.HOG0000193	OG0000011	n261																									LOC6599995|XP_026849180.1|DPER	LOC26532842|XP_033240537.1|DPSE											
N22.HOG0000194	OG0000011	n263																										LOC6903258|XP_033236331.1|DPSE											
N22.HOG0000195	OG0000011	n266																									LOC6595356|XP_026844919.1|DPER	LOC117184128|XP_033236322.1|DPSE											
N22.HOG0000196	OG0000011	n267																									LOC113565950|XP_026845160.1|DPER, LOC113565828|XP_026844914.1|DPER	LOC117184127|XP_033236312.1|DPSE											
N22.HOG0000197	OG0000011	n280																									LOC6595358|XP_026845178.1|DPER, LOC113565831|XP_026844923.1|DPER	LOC6903259|XP_015036470.1|DPSE											
N22.HOG0000198	OG0000011	n293																									LOC113565733|XP_026844523.1|DPER	LOC6900979|XP_033239557.1|DPSE, LOC6904000|XP_033239558.1|DPSE, LOC6903305|XP_002132493.1|DPSE											
N22.HOG0000199	OG0000011	n297																									LOC6595426|XP_002020848.1|DPER												
N22.HOG0000200	OG0000011	n298																									LOC6595439|XP_002020860.2|DPER	LOC6903279|XP_002132978.2|DPSE											
N22.HOG0000201	OG0000011	n300																									LOC113565830|XP_026844917.1|DPER	LOC26533994|XP_033236319.1|DPSE											
N22.HOG0000202	OG0000011	n304																									LOC6595395|XP_026844752.1|DPER	LOC117184073|XP_033236055.1|DPSE											
N22.HOG0000203	OG0000011	n310																									LOC6595396|XP_026844748.1|DPER	LOC26533837|XP_033236050.1|DPSE											
N22.HOG0000204	OG0000011	n312																									LOC6595365|XP_002020801.1|DPER, LOC6595397|XP_026844754.1|DPER	LOC117184074|XP_033236060.1|DPSE											
N22.HOG0000205	OG0000011	n315																									LOC6595392|XP_026844750.1|DPER	LOC6903240|XP_033236052.1|DPSE											
N22.HOG0000206	OG0000011	n318																									LOC6595366|XP_002020802.2|DPER												
N22.HOG0000207	OG0000011	n320																									LOC6595391|XP_026844351.1|DPER	LOC6903239|XP_015036440.1|DPSE											
N22.HOG0000208	OG0000011	n345																									LOC6591700|XP_002017271.1|DPER	LOC6897642|XP_033241732.1|DPSE											
N22.HOG0000209	OG0000011	n346																									LOC6599732|XP_002024837.1|DPER	LOC117185097|XP_033240835.1|DPSE											
N22.HOG0000210	OG0000011	n349																									LOC6599733|XP_002024838.2|DPER	LOC6900040|XP_002135404.2|DPSE											
N22.HOG0000211	OG0000011	n375																									LOC6591544|XP_002017188.1|DPER	LOC6897605|XP_002137750.2|DPSE											
N22.HOG0000212	OG0000012	n25																									LOC6589910|XP_026840670.1|DPER	LOC4804261|XP_015039777.2|DPSE											
N22.HOG0000213	OG0000012	n53																									LOC6589909|XP_002016518.1|DPER	LOC4804255|XP_001360842.2|DPSE											
N22.HOG0000214	OG0000012	n86																									LOC6589908|XP_026841658.1|DPER	LOC4804254|XP_015039772.2|DPSE											
N22.HOG0000215	OG0000012	n118																									LOC6589911|XP_026840671.1|DPER	LOC6898436|XP_033233736.1|DPSE											
